time (fs),deltaI
225.1160225,0.933919678
225.0520242,0.930150833
224.9880259,0.920100582
224.9240276,0.903768923
224.8600293,0.873618168
224.796031,0.829648318
224.7320327,0.784422186
224.6680344,0.749246306
224.6040361,0.7090453
224.5400378,0.662562887
224.4760395,0.616080473
224.4120412,0.565829216
224.3480429,0.52562821
224.2840446,0.508040269
224.2200463,0.491708611
224.156048,0.470351826
224.0920497,0.452763886
224.0280514,0.436432227
223.9640531,0.407537754
223.9000548,0.378643281
223.8360565,0.334673431
223.7720582,0.270603077
223.7080599,0.201507598
223.6440616,0.131155837
223.5800633,0.052010107
223.516065,-0.03216075
223.4520667,-0.107537636
223.3880684,-0.176633115
223.3240701,-0.230653217
223.2600718,-0.260803972
223.1960735,-0.275879349
223.1320752,-0.284673319
223.0680769,-0.282160756
223.0040786,-0.273366786
222.9400803,-0.267085379
222.876082,-0.273366786
222.8120837,-0.292211008
222.7480854,-0.341205984
222.6840871,-0.414070308
222.6200888,-0.504522571
222.5560905,-0.607537649
222.4920922,-0.716834135
222.4280939,-0.818592931
222.3640956,-0.906532632
222.3000973,-0.970602985
222.236099,-0.998241177
222.1721007,-0.989447207
222.1081024,-0.955527608
222.0441041,-0.900251225
221.9801058,-0.829899464
221.9161075,-0.757035141
221.8521092,-0.671608003
221.7881109,-0.596231116
221.7241126,-0.543467296
221.6601143,-0.522110511
221.596116,-0.517085386
221.5321177,-0.530904481
221.4681194,-0.554773829
221.4041211,-0.587437146
221.3401227,-0.617587901
221.2761244,-0.638944685
221.2121261,-0.628894434
221.1481278,-0.581155739
221.0841295,-0.514572823
221.0201312,-0.427889403
220.9561329,-0.321105481
220.8921346,-0.211808996
220.8281363,-0.09371854
220.764138,0.020603071
220.7001397,0.114824179
220.6361414,0.173869406
220.5721431,0.217839257
220.5081448,0.245477448
220.4441465,0.251758856
220.3801482,0.244221167
220.3161499,0.217839257
220.2521516,0.192713628
220.1881533,0.181407095
220.124155,0.196482472
220.0601567,0.226633227
219.9961584,0.256783981
219.9321601,0.312060365
219.8681618,0.377387
219.8041635,0.466582982
219.7401652,0.567085497
219.6761669,0.657537761
219.6121686,0.727889521
219.5481703,0.786934749
219.484172,0.825879474
219.4201737,0.835929725
219.3561754,0.823366911
219.2921771,0.793216156
219.2281788,0.749246306
219.1641805,0.714070426
219.1001822,0.688944797
219.0361839,0.681407108
218.9721856,0.672613138
218.9081873,0.685175952
218.844189,0.707789018
218.7801907,0.734170929
218.7161924,0.771859372
218.6521941,0.805778971
218.5881958,0.818341785
218.5241975,0.812060378
218.4601992,0.795728719
218.3962009,0.749246306
218.3322026,0.696482485
218.2682043,0.642462384
218.204206,0.570854341
218.1402077,0.505527707
218.0762094,0.431407102
218.0122111,0.376130718
217.9482128,0.320854335
217.8842145,0.275628203
217.8202162,0.234170916
217.7562179,0.187688502
217.6922196,0.161306592
217.6282213,0.136180963
217.564223,0.112311616
217.5002247,0.075879454
217.4362264,0.044472418
217.3722281,0.021859352
217.3082298,-0.002009995
217.2442315,-0.003266277
217.1802332,-0.028391905
217.1162349,-0.0761306
217.0522366,-0.131406984
216.9882383,-0.196733618
216.92424,-0.274623068
216.8602417,-0.370100457
216.7962434,-0.464321565
216.7322451,-0.577386895
216.6682468,-0.6515075
216.6042485,-0.706783883
216.5402502,-0.745728608
216.4762519,-0.773366799
216.4122535,-0.792211021
216.3482552,-0.787185895
216.2842569,-0.772110518
216.2202586,-0.743216045
216.1562603,-0.729396949
216.092262,-0.741959763
216.0282637,-0.752010015
215.9642654,-0.767085392
215.9002671,-0.762060266
215.8362688,-0.772110518
215.7722705,-0.784673332
215.7082722,-0.794723584
215.6442739,-0.797236147
215.5802756,-0.765829111
215.5162773,-0.740703482
215.452279,-0.706783883
215.3882807,-0.672864284
215.3242824,-0.616331619
215.2602841,-0.540954733
215.1962858,-0.456783876
215.1322875,-0.358793924
215.0682892,-0.279648193
215.0042909,-0.17160799
214.9402926,-0.068592912
214.8762943,0.046984981
214.812296,0.136180963
214.7482977,0.205276442
214.6842994,0.254271419
214.6203011,0.27311564
214.5563028,0.296984988
214.4923045,0.288191017
214.4283062,0.271859359
214.3643079,0.258040263
214.3003096,0.270603077
214.2363113,0.318341772
214.172313,0.391206096
214.1083147,0.503015144
214.0443164,0.619849318
213.9803181,0.746733743
213.9163198,0.859799073
213.8523215,0.941457366
213.7883232,0.991708624
213.7243249,0.997990031
213.6603266,0.976633247
213.5963283,0.906281486
213.53233,0.827135755
213.4683317,0.734170929
213.4043334,0.637437258
213.3403351,0.567085497
213.2763368,0.514321677
213.2123385,0.490452329
213.1483402,0.486683485
213.0843419,0.519346802
213.0203436,0.562060371
212.9563453,0.589698563
212.892347,0.62236188
212.8283487,0.626130725
212.7643504,0.633668413
212.7003521,0.621105599
212.6363538,0.593467407
212.5723555,0.544472431
212.5083572,0.476633233
212.4443589,0.42135685
212.3803606,0.349748808
212.3163623,0.293216143
212.252364,0.224120664
212.1883657,0.150000059
212.1243674,0.085929706
212.0603691,0.033165885
211.9963708,-0.000753714
211.9323725,-0.042211001
211.8683742,-0.044723564
211.8043759,-0.04095472
211.7403776,-0.004522558
211.6763793,0.048241262
211.612381,0.075879454
211.5483827,0.082160861
211.4843843,0.044472418
211.420386,-0.004522558
211.3563877,-0.08492457
211.2923894,-0.192964774
211.2283911,-0.317336637
211.1643928,-0.455527595
211.1003945,-0.545979859
211.0363962,-0.617587901
210.9723979,-0.637688404
210.9083996,-0.640200967
210.8444013,-0.615075338
210.780403,-0.54723614
210.7164047,-0.468090409
210.6524064,-0.376381864
210.5884081,-0.323618044
210.5244098,-0.297236134
210.4604115,-0.316080355
210.3964132,-0.339949703
210.3324149,-0.380150709
210.2684166,-0.451758751
210.2044183,-0.517085386
210.14042,-0.586180865
210.0764217,-0.620100464
210.0124234,-0.63391956
209.9484251,-0.622613027
209.8844268,-0.605025086
209.8204285,-0.578643176
209.7564302,-0.524623074
209.6924319,-0.475628098
209.6284336,-0.417839152
209.5644353,-0.377638146
209.500437,-0.344974828
209.4364387,-0.308542667
209.3724404,-0.25954769
209.3084421,-0.195477337
209.2444438,-0.143969798
209.1804455,-0.083668289
209.1164472,-0.025879343
209.0524489,0.021859352
208.9884506,0.069598047
208.9244523,0.088442268
208.860454,0.102261364
208.7964557,0.094723676
208.7324574,0.106030209
208.6684591,0.126130712
208.6044608,0.143718652
208.5404625,0.186432221
208.4764642,0.226633227
208.4124659,0.288191017
208.3484676,0.342211119
208.2844693,0.418844287
208.220471,0.476633233
208.1564727,0.524371928
208.0924744,0.570854341
208.0284761,0.575879467
207.9644778,0.56959806
207.9004795,0.538191024
207.8364812,0.501758862
207.7724829,0.451507605
207.7084846,0.41256288
207.6444863,0.388693533
207.580488,0.377387
207.5164897,0.400000066
207.4524914,0.428894539
207.3884931,0.470351826
207.3244948,0.510552832
207.2604965,0.548241276
207.1964982,0.592211126
207.1324999,0.624874443
207.0685016,0.657537761
207.0045033,0.652512635
206.940505,0.648743791
206.8765067,0.647487509
206.8125084,0.638693539
206.7485101,0.618593036
206.6845118,0.584673437
206.6205135,0.544472431
206.5565151,0.486683485
206.4925168,0.437688509
206.4285185,0.379899563
206.3645202,0.314572928
206.3005219,0.266834233
206.2365236,0.236683478
206.1725253,0.254271419
206.108527,0.280653329
206.0445287,0.327135742
205.9805304,0.361055341
205.9165321,0.391206096
205.8525338,0.422613132
205.7885355,0.417588006
205.7245372,0.392462377
205.6605389,0.323366898
205.5965406,0.22914579
205.5325423,0.112311616
205.468544,-0.010803965
205.4045457,-0.133919546
205.3405474,-0.263316535
205.2765491,-0.35502508
205.2125508,-0.415326589
205.1485525,-0.429145685
205.0845542,-0.402763775
205.0205559,-0.36381905
204.9565576,-0.316080355
204.8925593,-0.283417038
204.828561,-0.245728595
204.7645627,-0.244472313
204.7005644,-0.284673319
204.6365661,-0.349999954
204.5725678,-0.441708499
204.5085695,-0.537185889
204.4445712,-0.638944685
204.3805729,-0.718090416
204.3165746,-0.793467302
204.2525763,-0.836180871
204.188578,-0.846231123
204.1245797,-0.824874338
204.0605814,-0.768341674
203.9965831,-0.706783883
203.9325848,-0.622613027
203.8685865,-0.542211014
203.8045882,-0.451758751
203.7405899,-0.367587894
203.6765916,-0.312311511
203.6125933,-0.267085379
203.548595,-0.262060253
203.4845967,-0.269597942
203.4205984,-0.301004978
203.3566001,-0.347487391
203.2926018,-0.406532619
203.2286035,-0.455527595
203.1646052,-0.486934631
203.1006069,-0.509547697
203.0366086,-0.495728601
202.9726103,-0.463065284
202.908612,-0.4077889
202.8446137,-0.324874325
202.7806154,-0.229396936
202.7166171,-0.108793918
202.6526188,-0.003266277
202.5886205,0.109799053
202.5246222,0.200251317
202.4606239,0.26432167
202.3966256,0.302010113
202.3326273,0.318341772
202.268629,0.317085491
202.2046307,0.291959862
202.1406324,0.270603077
202.0766341,0.254271419
202.0126358,0.260552826
201.9486375,0.293216143
201.8846392,0.343467401
201.8206409,0.416331724
201.7566426,0.494221174
201.6926443,0.583417156
201.628646,0.666331731
201.5646476,0.741708617
201.5006493,0.794472438
201.436651,0.820854348
201.3726527,0.833417162
201.3086544,0.819598067
201.2446561,0.791959875
201.1806578,0.739196054
201.1166595,0.68266339
201.0526612,0.616080473
200.9886629,0.56080409
200.9246646,0.526884491
200.8606663,0.490452329
200.796668,0.467839263
200.7326697,0.450251323
200.6686714,0.450251323
200.6046731,0.462814138
200.5406748,0.471608108
200.4766765,0.482914641
200.4126782,0.484170922
200.3486799,0.490452329
200.2846816,0.490452329
200.2206833,0.485427204
200.156685,0.467839263
200.0926867,0.435175946
200.0286884,0.397487503
199.9646901,0.339698556
199.9006918,0.288191017
199.8366935,0.210301568
199.7726952,0.1336684
199.7086969,0.059547795
199.6446986,-0.004522558
199.5807003,-0.037185876
199.516702,-0.066080349
199.4527037,-0.066080349
199.3887054,-0.068592912
199.3247071,-0.051004971
199.2607088,-0.022110498
199.1967105,-0.003266277
199.1327122,0.014321664
199.0687139,0.008040256
199.0047156,-0.004522558
198.9407173,-0.03216075
198.876719,-0.073618037
198.8127207,-0.128894421
198.7487224,-0.20678387
198.6847241,-0.275879349
198.6207258,-0.353768798
198.5567275,-0.405276337
198.4927292,-0.450502469
198.4287309,-0.478140661
198.3647326,-0.489447194
198.3007343,-0.490703475
198.236736,-0.454271314
198.1727377,-0.424120559
198.1087394,-0.373869301
198.0447411,-0.338693421
197.9807428,-0.307286385
197.9167445,-0.274623068
197.8527462,-0.262060253
197.7887479,-0.253266283
197.7247496,-0.283417038
197.6607513,-0.316080355
197.596753,-0.373869301
197.5327547,-0.440452218
197.4687564,-0.499497445
197.4047581,-0.569849206
197.3407598,-0.610050212
197.2767615,-0.646482374
197.2127632,-0.63391956
197.1487649,-0.598743679
197.0847666,-0.530904481
197.0207683,-0.435427092
196.95677,-0.338693421
196.8927717,-0.223115529
196.8287734,-0.131406984
196.7647751,-0.04095472
196.7007768,0.010552819
196.6367784,0.036934729
196.5727801,0.033165885
196.5087818,-0.008291402
196.4447835,-0.044723564
196.3807852,-0.099999948
196.3167869,-0.138944672
196.2527886,-0.165326582
196.1887903,-0.16281402
196.124792,-0.125125576
196.0607937,-0.068592912
195.9967954,0.034422167
195.9327971,0.123618149
195.8687988,0.230402071
195.8048005,0.319598053
195.7408022,0.400000066
195.6768039,0.466582982
195.6128056,0.485427204
195.5488073,0.494221174
195.484809,0.461557856
195.4208107,0.435175946
195.3568124,0.392462377
195.2928141,0.351005089
195.2288158,0.318341772
195.1648175,0.28190961
195.1008192,0.28190961
195.0368209,0.283165892
194.9728226,0.329648305
194.9088243,0.374874437
194.844826,0.445226197
194.7808277,0.53442218
194.7168294,0.619849318
194.6528311,0.71783927
194.5888328,0.780653342
194.5248345,0.838442288
194.4608362,0.856030228
194.3968379,0.852261384
194.3328396,0.824623192
194.2688413,0.750502587
194.204843,0.678894545
194.1408447,0.574623186
194.0768464,0.491708611
194.0128481,0.420100569
193.9488498,0.367336748
193.8848515,0.338442275
193.8208532,0.320854335
193.7568549,0.352261371
193.6928566,0.381155844
193.6288583,0.428894539
193.56486,0.470351826
193.5008617,0.490452329
193.4368634,0.492964892
193.3728651,0.451507605
193.3088668,0.400000066
193.2448685,0.296984988
193.1808702,0.193969909
193.1168719,0.077135736
193.0528736,-0.028391905
192.9888753,-0.11130648
192.924877,-0.187939648
192.8608787,-0.218090403
192.7968804,-0.240703469
192.7328821,-0.229396936
192.6688838,-0.211808996
192.6048855,-0.190452211
192.5408872,-0.150251205
192.4768889,-0.132663265
192.4128906,-0.106281355
192.3488923,-0.116331606
192.284894,-0.121356732
192.2208957,-0.148994924
192.1568974,-0.196733618
192.0928991,-0.253266283
192.0289008,-0.342462265
191.9649025,-0.424120559
191.9009042,-0.514572823
191.8369059,-0.593718553
191.7729076,-0.684170817
191.7089092,-0.753266296
191.6449109,-0.804773835
191.5809126,-0.839949716
191.5169143,-0.821105494
191.452916,-0.792211021
191.3889177,-0.740703482
191.3249194,-0.676633128
191.2609211,-0.591205991
191.1969228,-0.48567835
191.1329245,-0.404020056
191.0689262,-0.324874325
191.0049279,-0.304773822
190.9409296,-0.297236134
190.8769313,-0.314824074
190.812933,-0.356281361
190.7489347,-0.410301463
190.6849364,-0.48567835
190.6209381,-0.524623074
190.5569398,-0.553517547
190.4929415,-0.524623074
190.4289432,-0.481909505
190.3649449,-0.420351715
190.3009466,-0.331155732
190.2369483,-0.229396936
190.17295,-0.103768792
190.1089517,-0.009547684
190.0449534,0.075879454
189.9809551,0.129899556
189.9169568,0.167587999
189.8529585,0.206532724
189.7889602,0.212814131
189.7249619,0.210301568
189.6609636,0.191457347
189.5969653,0.195226191
189.532967,0.207789005
189.4689687,0.227889508
189.4049704,0.274371922
189.3409721,0.309547802
189.2769738,0.374874437
189.2129755,0.448995042
189.1489772,0.538191024
189.0849789,0.617336755
189.0209806,0.696482485
188.9569823,0.789447312
188.892984,0.856030228
188.8289857,0.935175959
188.7649874,0.974120684
188.7009891,0.98793978
188.6369908,0.984170935
188.5729925,0.955276462
188.5089942,0.90125636
188.4449959,0.798241282
188.3809976,0.696482485
188.3169993,0.580904593
188.253001,0.491708611
188.1890027,0.42135685
188.1250044,0.371105592
188.0610061,0.35979906
187.9970078,0.376130718
187.9330095,0.442713635
187.8690112,0.504271425
187.8050129,0.575879467
187.7410146,0.631155851
187.6770163,0.655025198
187.613018,0.670100575
187.5490197,0.629899569
187.4850214,0.553266401
187.4210231,0.428894539
187.3570248,0.298241269
187.2930265,0.177638251
187.2290282,0.060804077
187.1650299,-0.024623061
187.1010316,-0.096231103
187.0370333,-0.116331606
186.973035,-0.098743666
186.9090367,-0.044723564
186.8450384,0.003015131
186.78104,0.039447292
186.7170417,0.07211061
186.6530434,0.082160861
186.5890451,0.073366891
186.5250468,0.028140759
186.4610485,-0.053517534
186.3970502,-0.155276331
186.3330519,-0.254522565
186.2690536,-0.336180858
186.2050553,-0.437939655
186.141057,-0.532160763
186.0770587,-0.621356745
186.0130604,-0.684170817
185.9490621,-0.720602979
185.8850638,-0.744472326
185.8210655,-0.754522578
185.7570672,-0.754522578
185.6930689,-0.70427132
185.6290706,-0.640200967
185.5650723,-0.563567799
185.501074,-0.480653224
185.4370757,-0.421607996
185.3730774,-0.375125583
185.3090791,-0.343718547
185.2450808,-0.339949703
185.1810825,-0.39020096
185.1170842,-0.464321565
185.0530859,-0.54723614
184.9890876,-0.637688404
184.9250893,-0.697989913
184.861091,-0.752010015
184.7970927,-0.775879362
184.7330944,-0.762060266
184.6690961,-0.69547735
184.6050978,-0.597487398
184.5410995,-0.484422068
184.4771012,-0.358793924
184.4131029,-0.253266283
184.3491046,-0.157788894
184.2851063,-0.101256229
184.221108,-0.086180852
184.1571097,-0.113819043
184.0931114,-0.169095427
184.0291131,-0.211808996
183.9651148,-0.252010002
183.9011165,-0.269597942
183.8371182,-0.272110505
183.7731199,-0.240703469
183.7091216,-0.176633115
183.6451233,-0.082412007
183.581125,0.034422167
183.5171267,0.137437245
183.4531284,0.261809107
183.3891301,0.382412125
183.3251318,0.489196048
183.2611335,0.588442282
183.1971352,0.667588012
183.1331369,0.727889521
183.0691386,0.769346809
183.0051403,0.808291534
182.941142,0.813316659
182.8771437,0.802010126
182.8131454,0.77939706
182.7491471,0.737939773
182.6851488,0.702763893
182.6211505,0.661306605
182.5571522,0.629899569
182.4931539,0.607286503
182.4291556,0.616080473
182.3651573,0.655025198
182.301159,0.701507611
182.2371607,0.776884498
182.1731624,0.859799073
182.1091641,0.954020181
182.0451658,1.046985007
181.9811675,1.113567924
181.9171692,1.134924708
181.8531708,1.114824205
181.7891725,1.079648325
181.7251742,1.011809127
181.6611759,0.930150833
181.5971776,0.840954851
181.5331793,0.754271432
181.469181,0.687688515
181.4051827,0.638693539
181.3411844,0.628643288
181.2771861,0.594723689
181.2131878,0.57839203
181.1491895,0.568341779
181.0851912,0.538191024
181.0211929,0.505527707
180.9571946,0.451507605
180.8931963,0.371105592
180.829198,0.270603077
180.7651997,0.180150814
180.7012014,0.070854328
180.6372031,-0.056030097
180.5732048,-0.174120552
180.5092065,-0.303517541
180.4452082,-0.419095433
180.3812099,-0.528391919
180.3172116,-0.622613027
180.2532133,-0.714321572
180.189215,-0.787185895
180.1252167,-0.81733665
180.0612184,-0.846231123
179.9972201,-0.848743686
179.9332218,-0.847487404
179.8692235,-0.83492459
179.8052252,-0.814824087
179.7412269,-0.792211021
179.6772286,-0.768341674
179.6132303,-0.772110518
179.549232,-0.788442177
179.4852337,-0.828643183
179.4212354,-0.895226099
179.3572371,-0.975628111
179.2932388,-1.068592938
179.2292405,-1.14899495
179.1652422,-1.216834148
179.1012439,-1.238190932
179.0372456,-1.235678369
178.9732473,-1.197989926
178.909249,-1.112562788
178.8452507,-1.002010021
178.7812524,-0.872613033
178.7172541,-0.738190919
178.6532558,-0.597487398
178.5892575,-0.486934631
178.5252592,-0.382663272
178.4612609,-0.307286385
178.3972626,-0.275879349
178.3332643,-0.248241157
178.269266,-0.249497439
178.2052677,-0.246984876
178.1412694,-0.24195975
178.0772711,-0.218090403
178.0132728,-0.170351708
177.9492745,-0.103768792
177.8852762,0.015577945
177.8212779,0.146231215
177.7572796,0.296984988
177.6932813,0.454020168
177.629283,0.606030222
177.5652847,0.739196054
177.5012864,0.851005103
177.4372881,0.937688522
177.3732898,0.976633247
177.3092915,0.992964905
177.2452932,0.990452342
177.1812949,0.971608121
177.1172966,0.943969929
177.0532983,0.913819175
176.9893,0.893718672
176.9253016,0.87487445
176.8613033,0.88366842
176.797305,0.91005033
176.7333067,0.937688522
176.6693084,0.992964905
176.6053101,1.055778977
176.5413118,1.136180989
176.4773135,1.204020187
176.4133152,1.265577978
176.3493169,1.289447325
176.2853186,1.285678481
176.2213203,1.269346822
176.157322,1.204020187
176.0933237,1.122361894
176.0293254,1.01432169
175.9653271,0.90125636
175.9013288,0.784422186
175.8373305,0.683919671
175.7733322,0.592211126
175.7093339,0.504271425
175.6453356,0.450251323
175.5813373,0.418844287
175.517339,0.415075443
175.4533407,0.423869413
175.3893424,0.432663383
175.3253441,0.43894479
175.2613458,0.423869413
175.1973475,0.410050317
175.1333492,0.354773934
175.0693509,0.266834233
175.0053526,0.153768903
174.9413543,0.021859352
174.877356,-0.115075325
174.8133577,-0.262060253
174.7493594,-0.393969804
174.6853611,-0.5296482
174.6213628,-0.632663278
174.5573645,-0.701758757
174.4933662,-0.752010015
174.4293679,-0.773366799
174.3653696,-0.772110518
174.3013713,-0.758291422
174.237373,-0.740703482
174.1733747,-0.711809009
174.1093764,-0.694221069
174.0453781,-0.696733632
173.9813798,-0.70427132
173.9173815,-0.733165793
173.8533832,-0.768341674
173.7893849,-0.811055243
173.7253866,-0.855025093
173.6613883,-0.900251225
173.59739,-0.941708512
173.5333917,-0.961809015
173.4693934,-0.990703488
173.4053951,-1.00075374
173.3413968,-1.005778866
173.2773985,-1.002010021
173.2134002,-0.990703488
173.1494019,-0.959296452
173.0854036,-0.911557758
173.0214053,-0.867587907
172.957407,-0.801004991
172.8934087,-0.740703482
172.8294104,-0.689195943
172.7654121,-0.637688404
172.7014138,-0.607537649
172.6374155,-0.577386895
172.5734172,-0.572361769
172.5094189,-0.554773829
172.4454206,-0.537185889
172.3814223,-0.513316541
172.317424,-0.453015032
172.2534257,-0.377638146
172.1894274,-0.280904475
172.1254291,-0.165326582
172.0614308,-0.015829091
171.9974324,0.1336684
171.9334341,0.293216143
171.8694358,0.443969916
171.8054375,0.563316653
171.7414392,0.662562887
171.6774409,0.724120677
171.6134426,0.751758869
171.5494443,0.739196054
171.485446,0.702763893
171.4214477,0.652512635
171.3574494,0.598492533
171.2934511,0.56080409
171.2294528,0.53442218
171.1654545,0.529397054
171.1014562,0.54321615
171.0374579,0.57839203
170.9734596,0.642462384
170.9094613,0.721608114
170.845463,0.818341785
170.7814647,0.900000079
170.7174664,0.995477468
170.6534681,1.087186013
170.5894698,1.167588025
170.5254715,1.231658379
170.4614732,1.268090541
170.3974749,1.274371948
170.3334766,1.249246319
170.2694783,1.210301594
170.20548,1.147487522
170.1414817,1.060804103
170.0774834,0.970351839
170.0134851,0.886180983
169.9494868,0.825879474
169.8854885,0.781909623
169.8214902,0.760552839
169.7574919,0.741708617
169.6934936,0.740452336
169.6294953,0.755527713
169.565497,0.755527713
169.5014987,0.737939773
169.4375004,0.690201078
169.3735021,0.618593036
169.3095038,0.514321677
169.2455055,0.389949814
169.1815072,0.242964886
169.1175089,0.073366891
169.0535106,-0.083668289
168.9895123,-0.223115529
168.925514,-0.317336637
168.8615157,-0.37261302
168.7975174,-0.393969804
168.7335191,-0.388944679
168.6695208,-0.360050206
168.6055225,-0.307286385
168.5415242,-0.273366786
168.4775259,-0.262060253
168.4135276,-0.290954726
168.3495293,-0.347487391
168.285531,-0.426633122
168.2215327,-0.530904481
168.1575344,-0.647738655
168.0935361,-0.788442177
168.0295378,-0.920351728
167.9655395,-1.034673339
167.9015412,-1.136432136
167.8375429,-1.216834148
167.7735446,-1.277135657
167.7095463,-1.319849226
167.645548,-1.339949729
167.5815497,-1.322361789
167.5175514,-1.298492441
167.4535531,-1.255778872
167.3895548,-1.185427112
167.3255565,-1.11381907
167.2615582,-1.040954746
167.1975599,-0.970602985
167.1335616,-0.910301476
167.0695632,-0.877638159
167.0055649,-0.851256249
166.9415666,-0.841205997
166.8775683,-0.846231123
166.81357,-0.853768812
166.7495717,-0.857537656
166.6855734,-0.842462279
166.6215751,-0.806030117
166.5575768,-0.741959763
166.4935785,-0.655276344
166.4295802,-0.54723614
166.3655819,-0.402763775
166.3015836,-0.258291409
166.2375853,-0.112562762
166.173587,0.013065382
166.1095887,0.126130712
166.0455904,0.217839257
165.9815921,0.289447299
165.9175938,0.343467401
165.8535955,0.373618155
165.7895972,0.408794036
165.7255989,0.457789012
165.6616006,0.519346802
165.5976023,0.594723689
165.533604,0.67386942
165.4696057,0.77060309
165.4056074,0.863567917
165.3416091,0.979145809
165.2776108,1.090954858
165.2136125,1.178894558
165.1496142,1.268090541
165.0856159,1.351005116
165.0216176,1.433919691
164.9576193,1.505527733
164.893621,1.563316679
164.8296227,1.585929745
164.7656244,1.606030248
164.7016261,1.619849344
164.6376278,1.595979996
164.5736295,1.557035272
164.5096312,1.480402104
164.4456329,1.393718685
164.3816346,1.305778984
164.3176363,1.231658379
164.253638,1.161306618
164.1896397,1.087186013
164.1256414,1.046985007
164.0616431,1.026884504
163.9976448,1.033165911
163.9336465,1.041959881
163.8696482,1.033165911
163.8056499,1.006784001
163.7416516,0.956532744
163.6776533,0.898743797
163.613655,0.794472438
163.5496567,0.652512635
163.4856584,0.481658359
163.4216601,0.298241269
163.3576618,0.126130712
163.2936635,-0.035929594
163.2296652,-0.174120552
163.1656669,-0.307286385
163.1016686,-0.401507493
163.0376703,-0.463065284
162.973672,-0.513316541
162.9096737,-0.543467296
162.8456754,-0.578643176
162.7816771,-0.605025086
162.7176788,-0.630150715
162.6536805,-0.636432122
162.5896822,-0.650251218
162.5256839,-0.68668338
162.4616856,-0.731909512
162.3976873,-0.804773835
162.333689,-0.883919566
162.2696907,-0.986934644
162.2056924,-1.103768818
162.141694,-1.234422088
162.0776957,-1.356281388
162.0136974,-1.449246214
161.9496991,-1.523366819
161.8857008,-1.567336669
161.8217025,-1.579899484
161.7577042,-1.552261292
161.6937059,-1.488190939
161.6297076,-1.414070334
161.5657093,-1.329899477
161.501711,-1.263316561
161.4377127,-1.1929648
161.3737144,-1.155276357
161.3097161,-1.13140701
161.2457178,-1.13140701
161.1817195,-1.146482387
161.1177212,-1.15778892
161.0537229,-1.15778892
160.9897246,-1.121356758
160.9257263,-1.066080375
160.861728,-0.976884393
160.7977297,-0.836180871
160.7337314,-0.681658254
160.6697331,-0.499497445
160.6057348,-0.331155732
160.5417365,-0.167839145
160.4777382,-0.028391905
160.4137399,0.108542772
160.3497416,0.224120664
160.2857433,0.313316646
160.221745,0.401256347
160.1577467,0.462814138
160.0937484,0.524371928
160.0297501,0.572110623
159.9657518,0.618593036
159.9017535,0.658794042
159.8377552,0.69145736
159.7737569,0.754271432
159.7097586,0.817085504
159.6457603,0.913819175
159.581762,1.011809127
159.5177637,1.128643301
159.4537654,1.263065415
159.3897671,1.391206122
159.3257688,1.516834266
159.2617705,1.599748841
159.1977722,1.662562913
159.1337739,1.685175979
159.0697756,1.681407134
159.0057773,1.646231254
158.941779,1.577135775
158.8777807,1.496733763
158.8137824,1.406281499
158.7497841,1.334673457
158.6857858,1.278140792
158.6217875,1.21532672
158.5577892,1.176381996
158.4937909,1.134924708
158.4297926,1.122361894
158.3657943,1.103517672
158.301796,1.079648325
158.2377977,1.021859378
158.1737994,0.945226211
158.1098011,0.859799073
158.0458028,0.759296557
157.9818045,0.671356857
157.9178062,0.565829216
157.8538079,0.476633233
157.7898096,0.401256347
157.7258113,0.345979964
157.661813,0.295728706
157.5978147,0.22035182
157.5338164,0.150000059
157.4698181,0.065829203
157.4058198,-0.004522558
157.3418215,-0.078643163
157.2778232,-0.147738642
157.2138248,-0.208040151
157.1498265,-0.25954769
157.0858282,-0.275879349
157.0218299,-0.297236134
156.9578316,-0.311055229
156.8938333,-0.344974828
156.829835,-0.401507493
156.7658367,-0.461809002
156.7018384,-0.533417044
156.6378401,-0.620100464
156.5738418,-0.738190919
156.5098435,-0.85251253
156.4458452,-0.966834141
156.3818469,-1.062311531
156.3178486,-1.127638165
156.2538503,-1.18417083
156.189852,-1.199246208
156.1258537,-1.190452237
156.0618554,-1.150251231
155.9978571,-1.103768818
155.9338588,-1.063567812
155.8698605,-1.030904495
155.8058622,-1.02713565
155.7418639,-1.008291429
155.6778656,-1.014572836
155.6138673,-1.022110524
155.549869,-1.038442183
155.4858707,-1.047236153
155.4218724,-1.038442183
155.3578741,-1.034673339
155.2938758,-1.017085399
155.2298775,-1.004522584
155.1658792,-0.986934644
155.1018809,-0.966834141
155.0378826,-0.939195949
154.9738843,-0.900251225
154.909886,-0.846231123
154.8458877,-0.768341674
154.7818894,-0.66909544
154.7178911,-0.54723614
154.6538928,-0.411557745
154.5898945,-0.287185882
154.5258962,-0.170351708
154.4618979,-0.078643163
154.3978996,0.003015131
154.3339013,0.040703574
154.269903,0.065829203
154.2059047,0.079648298
154.1419064,0.092211113
154.0779081,0.134924682
154.0139098,0.181407095
153.9499115,0.258040263
153.8859132,0.356030215
153.8219149,0.487939766
153.7579166,0.633668413
153.6939183,0.775628216
153.62992,0.911306612
153.5659217,1.008040283
153.5019234,1.092211139
153.4379251,1.136180989
153.3739268,1.146231241
153.3099285,1.119849331
153.2459302,1.079648325
153.1819319,1.055778977
153.1179336,1.033165911
153.0539353,1.038191037
152.989937,1.039447319
152.9259387,1.073366917
152.8619404,1.122361894
