time (fs),deltaI
-312.039728,-11.59798903
-312.1040131,-12.04522513
-312.1682982,-12.49748637
-312.2325833,-12.9095466
-312.2968683,-13.31155658
-312.3611534,-13.56281282
-312.4254385,-13.72864194
-312.4897235,-13.80401881
-312.5540086,-13.84421981
-312.6182937,-13.76884294
-312.6825787,-13.5979887
-312.7468638,-13.36683296
-312.8111489,-13.09547622
-312.875434,-12.83919485
-312.939719,-12.54773761
-313.0040041,-12.19095375
-313.0682892,-11.71859202
-313.1325742,-11.20100417
-313.1968593,-10.55276307
-313.2611444,-9.829145098
-313.3254294,-9.020100005
-313.3897145,-8.120602666
-313.4539996,-7.165828954
-313.5182846,-6.100502496
-313.5825697,-4.959799166
-313.6468548,-3.713568216
-313.7111399,-2.452261891
-313.7754249,-1.170855067
-313.83971,0.080401008
-313.9039951,1.351757582
-313.9682801,2.603013658
-314.0325652,3.834169234
-314.0968503,4.969847438
-314.1611353,6.055274395
-314.2254204,7.130651102
-314.2897055,8.231153434
-314.3539906,9.356781389
-314.4182756,10.44723347
-314.4825607,11.40200718
-314.5468458,12.28140402
-314.6111308,13.10552449
-314.6754159,13.82411734
-314.739701,14.43718256
-314.803986,14.88441867
-314.8682711,15.18592616
-314.9325562,15.39195627
-314.9968412,15.50753414
-315.0611263,15.53265977
-315.1254114,15.52260952
-315.1896965,15.4371824
-315.2539815,15.31155428
-315.3182666,15.13567491
-315.3825517,14.86431817
-315.4468367,14.49748406
-315.5111218,14.07034845
-315.5754069,13.59798672
-315.6396919,13.09044912
-315.703977,12.53266026
-315.7682621,11.90451966
-315.8325472,11.27637906
-315.8968322,10.63316309
-315.9611173,9.96482149
-316.0254024,9.170851771
-316.0896874,8.266329307
-316.1539725,7.286429971
-316.2182576,6.256279387
-316.2825426,5.17085243
-316.3468277,4.010048602
-316.4111128,2.768842776
-316.4753979,1.52763695
-316.5396829,0.246230126
-316.603968,-1.005025949
-316.6682531,-2.281407648
-316.7325381,-3.537688848
-316.7968232,-4.768844424
-316.8611083,-5.919598003
-316.9253933,-6.939698338
-316.9896784,-7.914572549
-317.0539635,-8.919597509
-317.1182485,-9.899496845
-317.1825336,-10.85427056
-317.2468187,-11.82411964
-317.3111038,-12.75879286
-317.3753888,-13.67839069
-317.4396739,-14.55276241
-317.503959,-15.35678238
-317.568244,-16.0502496
-317.6325291,-16.64321433
-317.6968142,-17.15577706
-317.7610992,-17.55778704
-317.8253843,-17.83919403
-317.8896694,-18.0351739
-317.9539545,-18.10050052
-318.0182395,-17.9949729
-318.0825246,-17.77386741
-318.1468097,-17.37688255
-318.2110947,-16.84924444
-318.2753798,-16.19095309
-318.3396649,-15.43215925
-318.4039499,-14.49246091
-318.468235,-13.37688321
-318.5325201,-12.13065226
-318.5968051,-10.87939618
-318.6610902,-9.587939107
-318.7253753,-8.316582533
-318.7896604,-6.984924461
-318.8539454,-5.638191014
-318.9182305,-4.386934939
-318.9825156,-3.271357234
-319.0468006,-2.306533272
-319.1110857,-1.391960558
-319.1753708,-0.457287346
-319.2396558,0.437184869
-319.3039409,1.351757582
-319.368226,2.221104173
-319.4325111,3.085425638
-319.4967961,4.015073726
-319.5610812,5.020098686
-319.6253663,6.045224146
-319.6896513,7.100500354
-319.7539364,8.110550438
-319.8182215,9.090449774
-319.8825065,10.08542448
-319.9467916,11.09044944
-320.0110767,12.10552465
-320.0753618,13.05024812
-320.1396468,13.93969521
-320.2039319,14.78391617
-320.268217,15.55778539
-320.332502,16.34170486
-320.3967871,17.02009671
-320.4610722,17.63316193
-320.5253572,18.13064929
-320.5896423,18.55275977
-320.6539274,18.92964413
-320.7182124,19.26632749
-320.7824975,19.52260886
-320.8467826,19.6532621
-320.9110677,19.61808623
-320.9753527,19.41708124
-321.0396378,19.05024713
-321.1039229,18.51255877
-321.1682079,17.88441817
-321.232493,17.13567458
-321.2967781,16.29647874
-321.3610631,15.4371824
-321.4253482,14.51255943
-321.4896333,13.5326601
-321.5539184,12.50250951
-321.6182034,11.35678106
-321.6824885,10.14572598
-321.7467736,8.889444782
-321.8110586,7.628138458
-321.8753437,6.336681384
-321.9396288,5.030148936
-322.0039138,3.628139117
-322.0681989,2.201003674
-322.132484,0.728642107
-322.196769,-0.748744584
-322.2610541,-2.236181525
-322.3253392,-3.703517966
-322.3896243,-5.155779034
-322.4539093,-6.51256273
-322.5181944,-7.824120302
-322.5824795,-9.135677875
-322.6467645,-10.48743645
-322.7110496,-11.82411964
-322.7753347,-13.10552647
-322.8396197,-14.29648104
-322.9039048,-15.35175725
-322.9681899,-16.29648072
-323.032475,-17.19095293
-323.09676,-18.03014877
-323.1610451,-18.77386724
-323.2253302,-19.43215859
-323.2896152,-19.96984694
-323.3539003,-20.4070328
-323.4181854,-20.74371616
-323.4824704,-21.04019853
-323.5467555,-21.28140452
-323.6110406,-21.45225876
-323.6753257,-21.56281151
-323.7396107,-21.56281151
-323.8038958,-21.47235926
-323.8681809,-21.30653014
-323.9324659,-21.06532415
-323.996751,-20.71356541
-324.0610361,-20.31155543
-324.1253211,-19.6984902
-324.1896062,-18.93467124
-324.2538913,-18.04522415
-324.3181763,-17.04522431
-324.3824614,-15.92462148
-324.4467465,-14.61808903
-324.5110316,-13.19095359
-324.5753166,-11.68341615
-324.6396017,-10.09547671
-324.7038868,-8.537688024
-324.7681718,-6.874371715
-324.8324569,-5.165829283
-324.896742,-3.381909979
-324.961027,-1.587940426
-325.0253121,0.190953754
-325.0895972,1.969847933
-325.1538823,3.728641613
-325.2181673,5.412058421
-325.2824524,7.07537473
-325.3467375,8.648238792
-325.4110225,10.17085161
-325.4753076,11.53266043
-325.5395927,12.75879088
-325.6038777,13.86431833
-325.6681628,14.8492428
-325.7324479,15.74371501
-325.7967329,16.57788573
-325.861018,17.3417047
-325.9253031,18.12562416
-325.9895882,18.94974463
-326.0538732,19.7336641
-326.1181583,20.47738257
-326.1824434,21.19095029
-326.2467284,21.86934214
-326.3110135,22.46733199
-326.3752986,23.02009572
-326.4395836,23.44723133
-326.5038687,23.67838707
-326.5681538,23.72361319
-326.6324389,23.5628092
-326.6967239,23.24622634
-326.761009,22.78893998
-326.8252941,22.226126
-326.8895791,21.45728191
-326.9538642,20.48743282
-327.0181493,19.40703099
-327.0824343,18.23617691
-327.1467194,16.92964446
-327.2110045,15.52260952
-327.2752896,13.90451933
-327.3395746,12.06532366
-327.4038597,10.17085161
-327.4681448,8.211052934
-327.5324298,6.115575893
-327.5967149,3.93467173
-327.661,1.753767566
-327.725285,-0.291458227
-327.7895701,-2.266332274
-327.8538552,-4.110553075
-327.9181402,-5.834170882
-327.9824253,-7.38190932
-328.0467104,-8.713567392
-328.1109955,-9.824119973
-328.1752805,-10.86934593
-328.2395656,-11.81406939
-328.3038507,-12.71859186
-328.3681357,-13.55276257
-328.4324208,-14.29648104
-328.4967059,-15.08542564
-328.5609909,-15.93467173
-328.625276,-16.87437007
-328.6895611,-17.84421915
-328.7538462,-18.84421899
-328.8181312,-19.82411832
-328.8824163,-20.79396741
-328.9467014,-21.69346475
-329.0109864,-22.57286159
-329.0752715,-23.37688156
-329.1395566,-24.10552465
-329.2038416,-24.70853963
-329.2681267,-25.13065011
-329.3324118,-25.31155461
-329.3966968,-25.27637873
-329.4609819,-25.01507224
-329.525267,-24.55778589
-329.5895521,-23.98994678
-329.6538371,-23.26632881
-329.7181222,-22.28642948
-329.7824073,-21.14070102
-329.8466923,-19.8592942
-329.9109774,-18.49748538
-329.9752625,-17.04522431
-330.0395475,-15.47236025
-330.1038326,-13.78894344
-330.1681177,-12.08542613
-330.2324028,-10.40200932
-330.2966878,-8.723617642
-330.3609729,-6.929648088
-330.425258,-5.100502661
-330.489543,-3.216080861
-330.5538281,-1.407035933
-330.6181132,0.366833122
-330.6823982,2.120601677
-330.7466833,3.829144109
-330.8109684,5.527636291
-330.8752535,7.165826976
-330.9395385,8.703515165
-331.0038236,10.15075111
-331.0681087,11.57788655
-331.1323937,12.91959487
-331.1966788,14.09547408
-331.2609639,15.07537341
-331.3252489,15.864318
-331.389534,16.44723248
-331.4538191,16.92964446
-331.5181041,17.33165445
-331.5823892,17.67838806
-331.6466743,17.96482017
-331.7109594,18.21105129
-331.7752444,18.35175478
-331.8395295,18.50753365
-331.9038146,18.72863914
-331.9680996,18.98492051
-332.0323847,19.28140287
-332.0966698,19.52260886
-332.1609548,19.7135636
-332.2252399,19.98994547
-332.289525,20.27637758
-332.3538101,20.57788507
-332.4180951,20.82411618
-332.4823802,20.9497443
-332.5466653,20.91959355
-332.6109503,20.81909106
-332.6752354,20.56280969
-332.7395205,20.14572433
-332.8038055,19.45728224
-332.8680906,18.4170814
-332.9323757,17.06029771
-332.9966607,15.4773834
-333.0609458,13.66833847
-333.1252309,11.64321317
-333.189516,9.381907013
-333.253801,6.964821984
-333.3180861,4.442209334
-333.3823712,1.864320312
-333.4466562,-0.688443086
-333.5109413,-3.160804488
-333.5752264,-5.527638269
-333.6395114,-7.773869054
-333.7037965,-9.919597344
-333.7680816,-11.95477289
-333.8323667,-13.75879269
-333.8966517,-15.37185775
-333.9609368,-16.81406857
-334.0252219,-18.13567639
-334.0895069,-19.35678172
-334.153792,-20.44220868
-334.2180771,-21.32663064
-334.2823621,-22.16582648
-334.3466472,-22.95477108
-334.4109323,-23.70351467
-334.4752174,-24.32160502
-334.5395024,-24.77889138
-334.6037875,-25.10049936
-334.6680726,-25.3718561
-334.7323576,-25.61306209
-334.7966427,-25.71356459
-334.8609278,-25.62813747
-334.9252128,-25.34673048
-334.9894979,-24.93467025
-335.053783,-24.40200702
-335.118068,-23.72864029
-335.1823531,-22.9195952
-335.2466382,-21.93467074
-335.3109233,-20.78894229
-335.3752083,-19.54773646
-335.4394934,-18.18090252
-335.5037785,-16.7185912
-335.5680635,-15.13065176
-335.6323486,-13.39698371
-335.6966337,-11.56783828
-335.7609187,-9.613064731
-335.8252038,-7.628140435
-335.8894889,-5.743718635
-335.953774,-3.97989983
-336.018059,-2.276382523
-336.0823441,-0.728644085
-336.1466292,0.66834061
-336.2109142,1.959797683
-336.2751993,3.070350264
-336.3394844,4.035174226
-336.4037694,4.854269568
-336.4680545,5.577887539
-336.5323396,6.150751766
-336.5966246,6.648239122
-336.6609097,7.100500354
-336.7251948,7.562811835
-336.7894799,8.140701187
-336.8537649,8.809042786
-336.91805,9.527635632
-336.9823351,10.36683147
-337.0466201,11.25125344
-337.1109052,12.31155477
-337.1751903,13.50753447
-337.2394753,14.7286398
-337.3037604,15.91456925
-337.3680455,17.06029771
-337.4323306,18.15577491
-337.4966156,19.17587525
-337.5609007,20.10049821
-337.6251858,20.95979455
-337.6894708,21.65326177
-337.7537559,22.14069888
-337.818041,22.32160337
-337.882326,22.23617625
-337.9466111,21.91959339
-338.0108962,21.43718141
-338.0751813,20.74873931
-338.1394663,19.86431735
-338.2037514,18.79899089
-338.2680365,17.57286044
-338.3323215,16.30150386
-338.3966066,14.96984579
-338.4608917,13.56281085
-338.5251767,12.05024828
-338.5894618,10.53768572
-338.6537469,9.100500024
-338.7180319,7.738691203
-338.782317,6.432158755
-338.8466021,5.125626307
-338.9108872,3.778892861
-338.9751722,2.597988533
-339.0394573,1.472360578
-339.1037424,0.286431125
-339.1680274,-0.969850075
-339.2323125,-2.341709146
-339.2965976,-3.633166219
-339.3608826,-4.874372045
-339.4251677,-6.095477371
-339.4894528,-7.341708322
-339.5537379,-8.562813648
-339.6180229,-9.75879335
-339.682308,-10.83417006
-339.7465931,-11.79396889
-339.8108781,-12.69849136
-339.8751632,-13.60803895
-339.9394483,-14.51256141
-340.0037333,-15.46733512
-340.0680184,-16.42713396
-340.1323035,-17.4070333
-340.1965885,-18.41708338
-340.2608736,-19.43718372
-340.3251587,-20.40200768
-340.3894438,-21.33165576
-340.4537288,-22.21607773
-340.5180139,-23.01507257
-340.582299,-23.6884393
-340.646584,-24.14572565
-340.7108691,-24.41205727
-340.7751542,-24.52261001
-340.8394392,-24.48240901
-340.9037243,-24.2562784
-340.9680094,-23.74874079
-341.0322945,-23.01004745
-341.0965795,-22.09044961
-341.1608646,-20.99999753
-341.2251497,-19.84924395
-341.2894347,-18.522611
-341.3537198,-17.02512381
-341.4180049,-15.3618075
-341.4822899,-13.66331532
-341.546575,-11.93467239
-341.6108601,-10.09547671
-341.6751452,-8.175879038
-341.7394302,-6.145728619
-341.8037153,-4.155779198
-341.8680004,-2.190955402
-341.9322854,-0.216081355
-341.9965705,1.758792691
-342.0608556,3.693465739
-342.1251406,5.492460418
-342.1894257,7.130651102
-342.2537108,8.69849004
-342.3179958,10.19597723
-342.3822809,11.6080373
-342.446566,12.92964512
-342.5108511,14.11557457
-342.5751361,15.26632815
-342.6394212,16.48240836
-342.7037063,17.71858906
-342.7679913,18.97989538
-342.8322764,20.23115146
-342.8965615,21.37687991
-342.9608465,22.36180437
-343.0251316,23.23115096
-343.0894167,24.02512068
-343.1537018,24.7587889
-343.2179868,25.40703
-343.2822719,25.86934148
-343.346557,26.07034647
-343.410842,25.97989423
-343.4751271,25.75376361
-343.5394122,25.35175363
-343.6036972,24.78391452
-343.6679823,24.04019605
-343.7322674,23.08542234
-343.7965524,21.92461851
-343.8608375,20.69848806
-343.9251226,19.35175462
-343.9894077,17.90451867
-344.0536927,16.34170486
-344.1179778,14.72361468
-344.1822629,13.12059986
-344.2465479,11.6080373
-344.310833,10.10552498
-344.3751181,8.68843979
-344.4394031,7.321605845
-344.5036882,6.05024927
-344.5679733,4.849244443
-344.6322584,3.708541114
-344.6965434,2.54271216
-344.7608285,1.271355586
-344.8251136,-0.130654234
-344.8893986,-1.608040925
-344.9536837,-3.195980362
-345.0179688,-4.894472544
-345.0822538,-6.819095342
-345.1465389,-8.919597509
-345.210824,-11.17085342
-345.2751091,-13.5778882
-345.3393941,-15.99497323
-345.4036792,-18.39195776
-345.4679643,-20.68341467
-345.5322493,-22.8592937
-345.5965344,-24.87939387
-345.6608195,-26.74371517
-345.7251045,-28.34170486
-345.7893896,-29.69848856
-345.8536747,-30.78894064
-345.9179597,-31.58291036
-345.9822448,-32.09547309
-346.0465299,-32.34672933
-346.110815,-32.27637758
-346.1751,-31.92461884
-346.2393851,-31.39698074
-346.3036702,-30.65326227
-346.3679552,-29.82411668
-346.4322403,-28.91959421
-346.4965254,-27.98994612
-346.5608104,-27.07034829
-346.6250955,-26.13064995
-346.6893806,-25.17587624
-346.7536657,-24.18592665
-346.8179507,-23.11054994
-346.8822358,-21.94472099
-346.9465209,-20.69346492
-347.0108059,-19.32160584
-347.075091,-17.88944528
-347.1393761,-16.35175709
-347.2036611,-14.64823978
-347.2679462,-12.81406923
-347.3322313,-10.75879319
-347.3965163,-8.658291019
-347.4608014,-6.51256273
-347.5250865,-4.37688469
-347.5893716,-2.165829778
-347.6536566,0.175878379
-347.7179417,2.562812659
-347.7822268,4.959797189
-347.8465118,7.30653047
-347.9107969,9.592962254
-347.975082,11.84421816
-348.039367,14.0401977
-348.1036521,16.11557424
-348.1679372,18.07034779
-348.2322223,19.84421685
-348.2965073,21.41708091
-348.3607924,22.79899023
-348.4250775,23.94974381
-348.4893625,24.88441702
-348.5536476,25.66331136
-348.6179327,26.27135147
-348.6822177,26.68843682
-348.7465028,26.98994431
-348.8107879,27.12562268
-348.875073,27.1909493
-348.939358,27.20602468
-349.0036431,27.22612518
-349.0679282,27.2512508
-349.1322132,27.25627593
-349.1964983,27.2311503
-349.2607834,27.14572318
-349.3250684,27.02512019
-349.3893535,26.79396444
-349.4536386,26.51758258
-349.5179236,26.1557736
-349.5822087,25.65326112
-349.6464938,25.01004514
-349.7107789,24.13567343
-349.7750639,23.05527159
-349.839349,21.82411602
-349.9036341,20.42713132
-349.9679191,18.89446826
-350.0322042,17.20602633
-350.0964893,15.26130303
-350.1607743,13.10049936
-350.2250594,10.80401733
-350.2893445,8.351756429
-350.3536296,5.728641283
-350.4179146,2.994973392
-350.4821997,0.150752755
-350.5464848,-2.633166384
-350.6107698,-5.366834275
-350.6750549,-7.989949421
-350.73934,-10.4974867
-350.803625,-12.85427023
-350.8679101,-15.07537539
-350.9321952,-17.13567656
-350.9964802,-19.03014861
-351.0607653,-20.74371616
-351.1250504,-22.26130385
-351.1893355,-23.64321317
-351.2536205,-24.88944412
-351.3179056,-25.94974546
-351.3821907,-26.85929304
-351.4464757,-27.55276027
-351.5107608,-28.08039837
-351.5750459,-28.44723248
-351.6393309,-28.7336646
-351.703616,-28.94974496
-351.7679011,-29.06532283
-351.8321862,-29.10552383
-351.8964712,-29.12562433
-351.9607563,-29.17085045
-352.0250414,-29.20602633
-352.0893264,-29.19597608
-352.1536115,-29.03014696
-352.2178966,-28.70853897
-352.2821816,-28.29145361
-352.3464667,-27.81406676
-352.4107518,-27.24120253
-352.4750369,-26.42713231
-352.5393219,-25.37688123
-352.603607,-24.0954744
-352.6678921,-22.60803746
-352.7321771,-21.01004778
-352.7964622,-19.34673147
-352.8607473,-17.62311366
-352.9250323,-15.71356624
-352.9893174,-13.81406906
-353.0536025,-11.93467239
-353.1178875,-10.09547671
-353.1821726,-8.311557408
-353.2464577,-6.542713478
-353.3107428,-4.804020298
-353.3750278,-3.070352242
-353.4393129,-1.437186682
-353.503598,0.221104502
-353.567883,1.954772558
-353.6321681,3.783917986
-353.6964532,5.618088538
-353.7607382,7.472359589
-353.8250233,9.276379392
-353.8893084,11.07034895
-353.9535935,12.804017
-354.0178785,14.44723281
-354.0821636,16.04019737
-354.1464487,17.54270969
-354.2107337,18.90451851
-354.2750188,20.10049821
-354.3393039,21.15074929
-354.4035889,22.145724
-354.467874,22.99999522
-354.5321591,23.75878907
-354.5964441,24.24120105
-354.6607292,24.42210554
-354.7250143,24.40200504
-354.7892994,24.1708493
-354.8535844,23.77888956
-354.9178695,23.19597509
-354.9821546,22.39195512
-355.0464396,21.40703066
-355.1107247,20.25627708
-355.1750098,18.96984513
-355.2392948,17.62813681
-355.3035799,16.19095112
-355.367865,14.67336343
-355.4321501,13.07034862
-355.4964351,11.44220818
-355.5607202,9.804017496
-355.6250053,8.120600688
-355.6892903,6.366832133
-355.7535754,4.537686706
-355.8178605,2.688440779
-355.8821455,0.884420976
-355.9464306,-0.944724451
-356.0107157,-2.804020627
-356.0750008,-4.683417302
-356.1392858,-6.482411981
-356.2035709,-8.180904163
-356.267856,-9.748743101
-356.332141,-11.21607954
-356.3964261,-12.60803911
-356.4607112,-13.90452131
-356.5249962,-15.08040051
-356.5892813,-16.1306516
-356.6535664,-17.02512381
-356.7178514,-17.84924428
-356.7821365,-18.54773663
-356.8464216,-19.1909526
-356.9107067,-19.6984902
-356.9749917,-20.12562581
-357.0392768,-20.49245992
-357.1035619,-20.75376641
-357.1678469,-21.02512315
-357.232132,-21.35175626
-357.2964171,-21.65828888
-357.3607021,-21.87939437
-357.4249872,-22.06029886
-357.4892723,-22.12562548
-357.5535574,-22.12060036
-357.6178424,-22.09044961
-357.6821275,-21.93467074
-357.7464126,-21.663314
-357.8106976,-21.18592715
-357.8749827,-20.53768605
-357.9392678,-19.67336458
-358.0035528,-18.65326425
-358.0678379,-17.52261117
-358.132123,-16.28643047
-358.196408,-14.89949602
-358.2606931,-13.39195858
-358.3249782,-11.77889352
-358.3892633,-10.10050184
-358.4535483,-8.366833781
-358.5178334,-6.582914477
-358.5821185,-4.678392178
-358.6464035,-2.748744254
-358.7106886,-0.793970707
-358.7749737,1.155777715
-358.8392587,2.999998517
-358.9035438,4.778892696
-358.9678289,6.422108506
-359.032114,7.999997693
-359.096399,9.402007512
-359.1606841,10.63818821
-359.2249692,11.72864029
-359.2892542,12.61808738
-359.3535393,13.40200685
-359.4178244,14.1205997
-359.4821094,14.73869005
-359.5463945,15.24120253
-359.6106796,15.59296127
-359.6749647,15.85426776
-359.7392497,16.03014712
-359.8035348,16.16582549
-359.8678199,16.25125261
-359.9321049,16.33165461
-359.99639,16.37185561
-360.0606751,16.43215711
-360.1249601,16.54773498
-360.1892452,16.7135641
-360.2535303,16.87939321
-360.3178153,16.98994596
-360.3821004,16.96984546
-360.4463855,16.88441834
-360.5106706,16.69848872
-360.5749556,16.50250885
-360.6392407,16.13567474
-360.7035258,15.67838839
-360.7678108,15.06029804
-360.8320959,14.32160469
-360.896381,13.4120571
-360.960666,12.43215777
-361.0249511,11.31658006
-361.0892362,10.19095211
-361.1535213,9.105525149
-361.2178063,8.055274066
-361.2820914,6.979897358
-361.3463765,5.894470402
-361.4106615,4.809043445
-361.4749466,3.743716987
-361.5392317,2.643214656
-361.6035167,1.462310328
-361.6678018,0.16582813
-361.7320869,-1.185930442
-361.7963719,-2.552764387
-361.860657,-3.969849581
-361.9249421,-5.3718594
-361.9892272,-6.793969718
-362.0535122,-8.26130616
-362.1177973,-9.613064731
-362.1820824,-10.9045218
-362.2463674,-12.14572763
-362.3106525,-13.38190833
-362.3749376,-14.60301366
-362.4392226,-15.78894311
-362.5035077,-16.89447057
-362.5677928,-17.89949553
-362.6320779,-18.81909336
-362.6963629,-19.68341483
-362.760648,-20.39195743
-362.8249331,-20.99999753
-362.8892181,-21.48743463
-362.9535032,-21.90451999
-363.0177883,-22.26632898
-363.0820733,-22.56281134
-363.1463584,-22.72361533
-363.2106435,-22.70853996
-363.2749286,-22.51256009
-363.3392136,-22.14070086
-363.4034987,-21.69848988
-363.4677838,-21.17085177
-363.5320688,-20.49748505
-363.5963539,-19.7788922
-363.660639,-18.90954561
-363.724924,-17.9346714
-363.7892091,-16.79396807
-363.8534942,-15.55778737
-363.9177792,-14.18090317
-363.9820643,-12.68341598
-364.0463494,-11.0452253
-364.1106345,-9.286431619
-364.1749195,-7.467336442
-364.2392046,-5.603015141
-364.3034897,-3.643216469
-364.3677747,-1.587940426
-364.4320598,0.517586866
-364.4963449,2.643214656
-364.5606299,4.66833995
-364.624915,6.582912499
-364.6892001,8.391957427
-364.7534852,10.04019836
-364.8177702,11.5276353
-364.8820553,12.89949437
-364.9463404,14.13567507
-365.0106254,15.21607691
-365.0749105,16.18090087
-365.1391956,17.01507158
-365.2034806,17.76381518
-365.2677657,18.4974834
-365.3320508,19.19095062
-365.3963358,19.74873948
-365.4606209,20.19095046
-365.524906,20.58793532
-365.5891911,20.89446793
-365.6534761,21.18592517
-365.7177612,21.38693016
-365.7820463,21.54270903
-365.8463313,21.5778849
-365.9106164,21.55275928
-365.9749015,21.44220653
-366.0391865,21.18592517
-366.1034716,20.87436743
-366.1677567,20.4422067
-366.2320418,19.92461884
-366.2963268,19.27135262
-366.3606119,18.54773465
-366.424897,17.70351368
-366.489182,16.72361435
-366.5534671,15.53768489
-366.6177522,14.1407002
-366.6820372,12.59798688
-366.7463223,11.01507257
-366.8106074,9.402007512
-366.8748925,7.743716328
-366.9391775,6.025123646
-367.0034626,4.316581214
-367.0677477,2.628139282
-367.1320327,0.939697349
-367.1963178,-0.844221955
-367.2606029,-2.638191509
-367.3248879,-4.447236437
-367.389173,-6.281406989
-367.4534581,-8.070351418
-367.5177431,-9.954773218
-367.5820282,-11.86432064
-367.6463133,-13.78391832
-367.7105984,-15.66834012
-367.7748834,-17.44723429
-367.8391685,-19.13567623
-367.9034536,-20.73366591
-367.9677386,-22.16080136
-368.0320237,-23.40703231
-368.0963088,-24.47235876
-368.1605938,-25.36683098
-368.2248789,-26.05527308
-368.289164,-26.59798656
-368.3534491,-26.99999654
-368.4177341,-27.27135328
-368.4820192,-27.44220752
-368.5463043,-27.45225777
-368.6105893,-27.30652915
-368.6748744,-26.90954429
-368.7391595,-26.29145394
-368.8034445,-25.4120571
-368.8677296,-24.30652965
-368.9320147,-22.98492182
-368.9962997,-21.47738438
-369.0605848,-19.80401783
-369.1248699,-18.06029952
-369.189155,-16.29145559
-369.25344,-14.52261166
-369.3177251,-12.8492451
-369.3820102,-11.20100417
-369.4462952,-9.613064731
-369.5105803,-8.095477042
-369.5748654,-6.63819085
-369.6391504,-5.276382029
-369.7034355,-3.959799331
-369.7677206,-2.698493006
-369.8320057,-1.472362555
-369.8962907,-0.195980856
-369.9605758,1.050250094
-370.0248609,2.346732293
-370.0891459,3.66331499
-370.153431,5.015073562
-370.2177161,6.371857258
-370.2820011,7.668339456
-370.3462862,8.999997528
-370.4105713,10.3115551
-370.4748564,11.65828855
-370.5391414,12.91959487
-370.6034265,14.00502183
-370.6677116,14.87939354
-370.7319966,15.60803664
-370.7962817,16.17587574
-370.8605668,16.68843847
-370.9248518,17.06532283
-370.9891369,17.28642832
-371.053422,17.41205644
-371.117707,17.41708157
-371.1819921,17.3216042
-371.2462772,17.15577508
-371.3105623,16.93466959
-371.3748473,16.71858922
-371.4391324,16.43718223
-371.5034175,16.12562449
-371.5677025,15.69848889
-371.6319876,15.15075028
-371.6962727,14.50753431
-371.7605577,13.81406709
-371.8248428,13.13567524
-371.8891279,12.44220802
-371.953413,11.70351467
-372.017698,10.89446958
-372.0819831,10.04522349
-372.1462682,9.180902021
-372.2105532,8.356781554
-372.2748383,7.547736461
-372.3391234,6.683414995
-372.4034084,5.79899303
-372.4676935,4.79396807
-372.5319786,3.733666738
-372.5962636,2.597988533
-372.6605487,1.442209829
-372.7248338,0.221104502
-372.7891189,-1.080402821
-372.8534039,-2.487437765
-372.917689,-3.954774206
-372.9819741,-5.452261397
-373.0462591,-6.99497471
-373.1105442,-8.527637774
-373.1748293,-10.13065259
-373.2391143,-11.72864227
-373.3033994,-13.28643096
-373.3676845,-14.78894328
-373.4319696,-16.16080235
-373.4962546,-17.43215892
-373.5605397,-18.51256075
-373.6248248,-19.30653047
-373.6891098,-19.8190932
-373.7533949,-20.14572631
-373.81768,-20.32160568
-373.881965,-20.40200768
-373.9462501,-20.39195743
-374.0105352,-20.27637956
-374.0748203,-20.12562581
-374.1391053,-19.9195957
-374.2033904,-19.68843996
-374.2676755,-19.43215859
-374.3319605,-19.18090235
-374.3962456,-18.90954561
-374.4605307,-18.57788737
-374.5248157,-18.17085227
-374.5891008,-17.74371666
-374.6533859,-17.27638005
-374.7176709,-16.6984907
-374.781956,-16.0703501
-374.8462411,-15.31155625
-374.9105262,-14.43718454
-374.9748112,-13.4170842
-375.0390963,-12.30653162
-375.1033814,-11.07537605
-375.1676664,-9.7688436
-375.2319515,-8.391959405
-375.2962366,-6.964823962
-375.3605216,-5.447236272
-375.4248067,-3.834171211
-375.4890918,-2.211055901
-375.5533769,-0.603015965
-375.6176619,0.959797848
-375.681947,2.447234789
-375.7462321,3.874370232
-375.8105171,5.246229302
-375.8748022,6.487435128
-375.9390873,7.633163582
-376.0033723,8.773866912
-376.0676574,9.82914312
-376.1319425,10.77386658
-376.1962275,11.6080373
-376.2605126,12.36180602
-376.3247977,13.02512249
-376.3890828,13.5929616
-376.4533678,14.06532333
-376.5176529,14.47738356
-376.581938,14.86431817
-376.646223,15.18592616
-376.7105081,15.4170819
-376.7747932,15.58291102
-376.8390782,15.69346376
-376.9033633,15.72863964
-376.9676484,15.68843864
-377.0319335,15.56281052
-377.0962185,15.35175528
-377.1605036,15.02512216
-377.2247887,14.61306193
-377.2890737,14.09547408
-377.3533588,13.4120571
-377.4176439,12.64321301
-377.4819289,11.76381617
-377.546214,10.78894196
-377.6104991,9.778891872
-377.6747842,8.728640789
-377.7390692,7.633163582
-377.8033543,6.512560752
-377.8676394,5.371857422
-377.9319244,4.221103843
-377.9962095,3.095475888
-378.0604946,2.005023806
-378.1247796,0.944722474
-378.1890647,-0.060302486
-378.2533498,-1.040201822
-378.3176348,-2.020101158
-378.3819199,-3.045226618
-378.446205,-4.110553075
-378.5104901,-5.231155906
-378.5747751,-6.316582862
-378.6390602,-7.361808821
-378.7033453,-8.407034779
-378.7676303,-9.462310987
-378.8319154,-10.54271282
-378.8962005,-11.60803928
-378.9604855,-12.56783811
-379.0247706,-13.50251133
-379.0890557,-14.35678254
