time (fs),deltaI
40.94220863,-0.019346724
40.87574441,0.002010061
40.80928018,0.01834172
40.74281596,0.037185941
40.67635173,0.0535176
40.60988751,0.064824133
40.54342328,0.076130666
40.47695906,0.084924636
40.41049484,0.094974887
40.34403061,0.102512576
40.27756639,0.110050265
40.21110216,0.117587953
40.14463794,0.125125642
40.07817371,0.135175893
40.01170949,0.143969864
39.94524526,0.155276396
39.87878104,0.166582929
39.81231681,0.176633181
39.74585259,0.18417087
39.67938837,0.186683432
39.61292414,0.186683432
39.54645992,0.179145744
39.47999569,0.170351774
39.41353147,0.159045241
39.34706724,0.146482426
39.28060302,0.133919612
39.21413879,0.122613079
39.14767457,0.113819109
39.08121034,0.105025139
39.01474612,0.100000013
38.9482819,0.094974887
38.88181767,0.091206043
38.81535345,0.091206043
38.74888922,0.089949762
38.682425,0.089949762
38.61596077,0.087437199
38.54949655,0.083668354
38.48303232,0.076130666
38.4165681,0.066080414
38.35010387,0.051005037
38.28363965,0.03592966
38.21717543,0.01834172
38.1507112,0.000753779
38.08424698,-0.015577879
38.01778275,-0.031909538
37.95131853,-0.046984915
37.8848543,-0.05954773
37.81839008,-0.070854263
37.75192585,-0.082160796
37.68546163,-0.095979892
37.6189974,-0.11231155
37.55253318,-0.12989949
37.48606896,-0.146231149
37.41960473,-0.165075371
37.35314051,-0.185175874
37.28667628,-0.204020095
37.22021206,-0.221608036
37.15374783,-0.237939694
37.08728361,-0.250502509
37.02081938,-0.26055276
36.95435516,-0.270603012
36.88789093,-0.276884419
36.82142671,-0.281909545
36.75496249,-0.281909545
36.68849826,-0.281909545
36.62203404,-0.283165826
36.55556981,-0.283165826
36.48910559,-0.284422108
36.42264136,-0.284422108
36.35617714,-0.284422108
36.28971291,-0.285678389
36.22324869,-0.284422108
36.15678446,-0.283165826
36.09032024,-0.276884419
36.02385602,-0.266834167
35.95739179,-0.254271353
35.89092757,-0.237939694
35.82446334,-0.221608036
35.75799912,-0.201507532
35.69153489,-0.177638185
35.62507067,-0.151256275
35.55860644,-0.126130646
35.49214222,-0.099748736
35.42567799,-0.070854263
35.35921377,-0.04195979
35.29274955,-0.010552754
35.22628532,0.017085438
35.1598211,0.04472363
35.09335687,0.07110554
35.02689265,0.096231169
34.96042842,0.117587953
34.8939642,0.137688456
34.82749997,0.154020115
34.76103575,0.170351774
34.69457152,0.18417087
34.6281073,0.197989965
34.56164308,0.209296498
34.49517885,0.215577906
34.42871463,0.218090468
34.3622504,0.21934675
34.29578618,0.215577906
34.22932195,0.214321624
34.16285773,0.21055278
34.0963935,0.21055278
34.02992928,0.21055278
33.96346505,0.214321624
33.89700083,0.218090468
33.83053661,0.21934675
33.76407238,0.220603031
33.69760816,0.220603031
33.63114393,0.216834187
33.56467971,0.208040217
33.49821548,0.194221121
33.43175126,0.176633181
33.36528703,0.154020115
33.29882281,0.128894486
33.23235858,0.100000013
33.16589436,0.07110554
33.09943014,0.039698504
33.03296591,0.010804031
32.96650169,-0.018090442
32.90003746,-0.044472352
32.83357324,-0.064572856
32.76710901,-0.082160796
32.70064479,-0.09472361
32.63418056,-0.107286424
32.56771634,-0.117336676
32.50125211,-0.127386928
32.43478789,-0.137437179
32.36832367,-0.151256275
32.30185944,-0.170100496
32.23539522,-0.188944718
32.16893099,-0.209045221
32.10246677,-0.227889443
32.03600254,-0.244221101
31.96953832,-0.259296479
31.90307409,-0.270603012
31.83660987,-0.2781407
31.77014564,-0.281909545
31.70368142,-0.283165826
31.6372172,-0.279396982
31.57075297,-0.275628137
31.50428875,-0.270603012
31.43782452,-0.265577886
31.3713603,-0.26055276
31.30489607,-0.259296479
31.23843185,-0.259296479
31.17196762,-0.261809042
31.1055034,-0.266834167
31.03903917,-0.270603012
30.97257495,-0.270603012
30.90611073,-0.26934673
30.8396465,-0.263065323
30.77318228,-0.254271353
30.70671805,-0.240452257
30.64025383,-0.221608036
30.5737896,-0.19899497
30.50732538,-0.173869341
30.44086115,-0.147487431
30.37439693,-0.119849239
30.3079327,-0.092211047
30.24146848,-0.063316574
30.17500426,-0.038190945
30.10854003,-0.014321598
30.04207581,0.008291468
29.97561158,0.028391971
29.90914736,0.048492474
29.84268313,0.067336696
29.77621891,0.083668354
29.70975468,0.100000013
29.64329046,0.117587953
29.57682623,0.133919612
29.51036201,0.148994989
29.44389779,0.164070367
29.37743356,0.176633181
29.31096934,0.189195995
29.24450511,0.199246247
29.17804089,0.209296498
29.11157666,0.220603031
29.04511244,0.22814072
28.97864821,0.240703534
28.91218399,0.250753786
28.84571976,0.259547756
28.77925554,0.269598008
28.71279132,0.277135696
28.64632709,0.282160822
28.57986287,0.282160822
28.51339864,0.282160822
28.44693442,0.275879415
28.38047019,0.264572882
28.31400597,0.249497504
28.24754174,0.229397001
28.18107752,0.208040217
28.11461329,0.18417087
28.04814907,0.157788959
27.98168485,0.132663331
27.91522062,0.108793983
27.8487564,0.086180917
27.78229217,0.066080414
27.71582795,0.045979911
27.64936372,0.025879408
27.5828995,0.008291468
27.51643527,-0.014321598
27.44997105,-0.035678382
27.38350682,-0.062060293
27.3170426,-0.088442203
27.25057838,-0.117336676
27.18411415,-0.146231149
27.11764993,-0.175125622
27.0511857,-0.204020095
26.98472148,-0.229145724
26.91825725,-0.25175879
26.85179303,-0.271859293
26.7853288,-0.285678389
26.71886458,-0.296984922
26.65240035,-0.304522611
26.58593613,-0.312060299
26.51947191,-0.320854269
26.45300768,-0.329648239
26.38654346,-0.340954772
26.32007923,-0.353517587
26.25361501,-0.371105527
26.18715078,-0.387437186
26.12068656,-0.406281407
26.05422233,-0.423869347
25.98775811,-0.438944725
25.92129388,-0.451507539
25.85482966,-0.459045228
25.78836544,-0.462814072
25.72190121,-0.461557791
25.65543699,-0.455276383
25.58897276,-0.441457288
25.52250854,-0.422613066
25.45604431,-0.4
25.38958009,-0.37361809
25.32311586,-0.34723618
25.25665164,-0.317085425
25.19018741,-0.288190952
25.12372319,-0.258040197
25.05725897,-0.227889443
24.99079474,-0.197738688
24.92433052,-0.165075371
24.85786629,-0.132412053
24.79140207,-0.099748736
24.72493784,-0.064572856
24.65847362,-0.029396975
24.59200939,0.008291468
24.52554517,0.047236193
24.45908094,0.083668354
24.39261672,0.118844235
24.3261525,0.151507552
24.25968827,0.182914588
24.19322405,0.209296498
24.12675982,0.234422127
24.0602956,0.257035193
23.99383137,0.277135696
23.92736715,0.295979918
23.86090292,0.314824139
23.7944387,0.33241208
23.72797447,0.35000002
23.66151025,0.365075397
23.59504603,0.380150774
23.5285818,0.396482433
23.46211758,0.41155781
23.39565335,0.421608062
23.32918913,0.430402032
23.2627249,0.434170876
23.19626068,0.436683439
23.12979645,0.435427158
23.06333223,0.432914595
22.996868,0.426633188
22.93040378,0.417839217
22.86393956,0.405276403
22.79747533,0.39396987
22.73101111,0.378894493
22.66454688,0.361306553
22.59808266,0.339949768
22.53161843,0.314824139
22.46515421,0.287185948
22.39868998,0.253266349
22.33222576,0.218090468
22.26576153,0.176633181
22.19929731,0.136432175
22.13283309,0.093718606
22.06636886,0.052261318
21.99990464,0.012060312
21.93344041,-0.029396975
21.86697619,-0.063316574
21.80051196,-0.097236173
21.73404774,-0.123618083
21.66758351,-0.147487431
21.60111929,-0.168844215
21.53465506,-0.187688437
21.46819084,-0.20778894
21.40172662,-0.227889443
21.33526239,-0.249246227
21.26879817,-0.274371856
21.20233394,-0.303266329
21.13586972,-0.329648239
21.06940549,-0.357286431
21.00294127,-0.381155778
20.93647704,-0.405025126
20.87001282,-0.422613066
20.80354859,-0.440201006
20.73708437,-0.451507539
20.67062015,-0.457788946
20.60415592,-0.460301509
20.5376917,-0.461557791
20.47122747,-0.461557791
20.40476325,-0.460301509
20.33829902,-0.457788946
20.2718348,-0.455276383
20.20537057,-0.45276382
20.13890635,-0.448994976
20.07244212,-0.446482413
20.0059779,-0.440201006
19.93951368,-0.431407036
19.87304945,-0.418844222
19.80658523,-0.402512563
19.740121,-0.381155778
19.67365678,-0.354773868
19.60719255,-0.323366832
19.54072833,-0.28693467
19.4742641,-0.247989946
19.40779988,-0.206532658
19.34133565,-0.168844215
19.27487143,-0.131155772
19.20840721,-0.095979892
19.14194298,-0.063316574
19.07547876,-0.035678382
19.00901453,-0.011809035
18.94255031,0.009547749
18.87608608,0.028391971
18.80962186,0.047236193
18.74315763,0.06231157
18.67669341,0.077386947
18.61022918,0.091206043
18.54376496,0.107537702
18.47730074,0.126381923
18.41083651,0.150251271
18.34437229,0.174120618
18.27790806,0.200502528
18.21144384,0.225628157
18.14497961,0.250753786
18.07851539,0.275879415
18.01205116,0.297236199
17.94558694,0.314824139
17.87912271,0.328643235
17.81265849,0.342462331
17.74619427,0.355025145
17.67973004,0.365075397
17.61326582,0.372613086
17.54680159,0.375125648
17.48033737,0.377638211
17.41387314,0.37638193
17.34740892,0.372613086
17.28094469,0.366331678
17.21448047,0.355025145
17.14801624,0.342462331
17.08155202,0.328643235
17.0150878,0.314824139
16.94862357,0.297236199
16.88215935,0.275879415
16.81569512,0.255778912
16.7492309,0.234422127
16.68276667,0.215577906
16.61630245,0.195477403
16.54983822,0.1753769
16.483374,0.152763834
16.41690977,0.130150768
16.35044555,0.107537702
16.28398133,0.081155792
16.2175171,0.052261318
16.15105288,0.019598001
16.08458865,-0.013065316
16.01812443,-0.048241197
15.9516602,-0.080904514
15.88519598,-0.111055269
15.81873175,-0.13869346
15.75226753,-0.162562808
15.6858033,-0.182663311
15.61933908,-0.19899497
15.55287486,-0.21658291
15.48641063,-0.231658287
15.41994641,-0.250502509
15.35348218,-0.271859293
15.28701796,-0.29572864
15.22055373,-0.322110551
15.15408951,-0.351005024
15.08762528,-0.38241206
15.02116106,-0.415075377
14.95469683,-0.445226132
14.88823261,-0.472864324
14.82176839,-0.496733671
14.75530416,-0.51306533
14.68883994,-0.5218593
14.62237571,-0.5218593
14.55591149,-0.51306533
14.48944726,-0.496733671
14.42298304,-0.476633168
14.35651881,-0.454020102
14.29005459,-0.432663317
14.22359036,-0.412562814
14.15712614,-0.393718593
14.09066192,-0.381155778
14.02419769,-0.371105527
13.95773347,-0.36482412
13.89126924,-0.359798994
13.82480502,-0.352261305
13.75834079,-0.344723617
13.69187657,-0.335929647
13.62541234,-0.324623114
13.55894812,-0.309547736
13.49248389,-0.290703515
13.42601967,-0.264321604
13.35955545,-0.237939694
13.29309122,-0.205276377
13.226627,-0.171356778
13.16016277,-0.133668335
13.09369855,-0.09472361
13.02723432,-0.05954773
12.9607701,-0.026884412
12.89430587,0.003266342
12.82784165,0.032160815
12.76137742,0.059799007
12.6949132,0.089949762
12.62844898,0.116331672
12.56198475,0.145226145
12.49552053,0.174120618
12.4290563,0.205527654
12.36259208,0.23693469
12.29612785,0.267085445
12.22966363,0.297236199
12.1631994,0.322361828
12.09673518,0.348743738
12.03027095,0.371356804
11.96380673,0.391457307
11.89734251,0.407788966
11.83087828,0.417839217
11.76441406,0.42035178
11.69794983,0.42035178
11.63148561,0.41155781
11.56502138,0.401507559
11.49855716,0.386432181
11.43209293,0.371356804
11.36562871,0.356281427
11.29916448,0.342462331
11.23270026,0.329899517
11.16623604,0.318592984
11.09977181,0.308542732
11.03330759,0.295979918
10.96684336,0.287185948
10.90037914,0.275879415
10.83391491,0.265829163
10.76745069,0.255778912
10.70098646,0.24572866
10.63452224,0.23693469
10.56805801,0.225628157
10.50159379,0.216834187
10.43512957,0.199246247
10.36866534,0.180402025
10.30220112,0.155276396
10.23573689,0.127638205
10.16927267,0.093718606
10.10280844,0.0535176
10.03634422,0.010804031
9.969879993,-0.035678382
9.903415769,-0.07713567
9.836951544,-0.119849239
9.77048732,-0.161306526
9.704023095,-0.202763814
9.63755887,-0.237939694
9.571094646,-0.270603012
9.504630421,-0.29572864
9.438166197,-0.317085425
9.371701972,-0.338442209
9.305237748,-0.357286431
9.238773523,-0.376130653
9.172309299,-0.392462311
9.105845074,-0.410050252
9.03938085,-0.431407036
8.972916625,-0.455276383
8.9064524,-0.477889449
8.839988176,-0.500502515
8.773523951,-0.514321611
8.707059727,-0.526884425
8.640595502,-0.533165833
8.574131278,-0.53944724
8.507667053,-0.536934677
8.441202829,-0.533165833
8.374738604,-0.523115581
8.30827438,-0.510552767
8.241810155,-0.499246234
8.17534593,-0.484170856
8.108881706,-0.470351761
8.042417481,-0.456532665
7.975953257,-0.44396985
7.909489032,-0.43517588
7.843024808,-0.42638191
7.776560583,-0.413819096
7.710096359,-0.398743719
7.643632134,-0.381155778
7.57716791,-0.357286431
7.510703685,-0.329648239
7.44423946,-0.290703515
7.377775236,-0.245477383
7.311311011,-0.196482407
7.244846787,-0.144974868
7.178382562,-0.090954766
7.111918338,-0.035678382
