time,field,writeheader
-97.85561115082201,-4.4353804967397006e-7,true
-97.35525375268051,6.718058580015363e-6,true
-96.85489635453897,1.1962511525200905e-5,true
-96.3545389563974,1.380060588633211e-5,true
-95.85418155825587,1.171725055161782e-5,true
-95.35382416011437,6.320221864363016e-6,true
-94.85346676197285,-8.480269294971685e-7,true
-94.35310936383131,-7.764831093557962e-6,true
-93.85275196568978,-1.2499582627187832e-5,true
-93.35239456754823,-1.3740374865851184e-5,true
-92.85203716940671,-1.1143492287961506e-5,true
-92.35167977126521,-5.426216004784587e-6,true
-91.8513223731237,1.819428645033331e-6,true
-91.35096497498213,8.554281594546536e-6,true
-90.85060757684057,1.286083375749811e-5,true
-90.35025017869907,1.3499461766071927e-5,true
-89.8498927805576,1.0280475411682559e-5,true
-89.34953538241602,4.124784531086244e-6,true
-88.84917798427448,-3.210463148187572e-6,true
-88.34882058613296,-9.647249996308483e-6,true
-87.84846318799146,-1.3375803545194942e-5,true
-87.34810578984994,-1.3348452766596074e-5,true
-86.84774839170835,-9.558729892031369e-6,true
-86.3473909935668,-3.048435528080792e-6,true
-85.8470335954253,4.359567115879001e-6,true
-85.34667619728378,1.0552026377696187e-5,true
-84.84631879914222,1.3727467170058225e-5,true
-84.34596140100071,1.2939508114717191e-5,true
-83.84560400285919,8.397553443902951e-6,true
-83.34524660471764,1.4105459133728583e-6,true
-82.84488920657614,-6.007757805412536e-6,true
-82.34453180843461,-1.1731600221316836e-5,true
-81.84417441029309,-1.4125299844337325e-5,true
-81.34381701215155,-1.249210295106403e-5,true
-80.84345961401,-7.267709280414495e-6,true
-80.34310221586847,8.339055126581254e-8,true
-79.84274481772695,7.454914935084997e-6,true
-79.34238741958545,1.2690181034064139e-5,true
-78.84203002144389,1.422437602864536e-5,true
-78.34167262330239,1.1575536092470651e-5,true
-77.8413152251608,5.507727027635875e-6,true
-77.34095782701928,-2.19911777283937e-6,true
-76.84060042887778,-9.291128149102471e-6,true
-76.34024303073626,-1.3707124052462377e-5,true
-75.8398856325947,-1.4164813078211417e-5,true
-75.33952823445314,-1.0514547678463116e-5,true
-74.83917083631164,-3.784476434751734e-6,true
-74.33881343817016,4.091015634589447e-6,true
-73.83845604002862,1.0805047184776393e-5,true
-73.33809864188704,1.4350553204322191e-5,true
-72.83774124374553,1.3640743229922361e-5,true
-72.33738384560402,8.86548134849171e-6,true
-71.8370264474625,1.4419989027616422e-6,true
-71.33666904932095,-6.428399313442392e-6,true
-70.83631165117943,-1.2433236768569765e-5,true
-70.33595425303788,-1.4822650216975587e-5,true
-69.83559685489637,-1.2893912776683705e-5,true
-69.33523945675486,-7.1813828984342975e-6,true
-68.83488205861332,6.799095048218903e-7,true
-68.33452466047176,8.39397952177791e-6,true
-67.83416726233021,1.3659892048162076e-5,true
-67.33380986418871,1.4873350189510736e-5,true
-66.83345246604718,1.1643190293196223e-5,true
-66.33309506790566,4.925652447344115e-6,true
-65.83273766976411,-3.2785968295142003e-6,true
-65.33238027162257,-1.0545865030426346e-5,true
-64.8320228734811,-1.4748251065137513e-5,true
-64.33166547533952,-1.4654437383492935e-5,true
-63.83130807719801,-1.0267531618065651e-5,true
-63.330950679056464,-2.832026072888995e-6,true
-62.83059328091495,5.495606875866293e-6,true
-62.33023588277338,1.2252011178731366e-5,true
-61.82987848463187,1.5400818503041543e-5,true
-61.32952108649036,1.397124668218834e-5,true
-60.82916368834885,8.374322516627999e-6,true
-60.3288062902073,2.752134330245024e-7,true
-59.82844889206573,-7.929070226121195e-6,true
-59.32809149392422,-1.383545348846273e-5,true
-58.827734095782745,-1.5728049252493803e-5,true
-58.3273766976412,-1.305041125923914e-5,true
-57.82701929949961,-6.554306444238778e-6,true
-57.3266619013581,1.899415941069107e-6,true
-56.82630450321659,9.848221089045635e-6,true
-56.32594710507508,1.4934357162484568e-5,true
-55.82558970693353,1.5622297879584247e-5,true
-55.325232308791996,1.169118426049573e-5,true
-54.82487491065045,4.312419262903606e-6,true
-54.32451751250894,-4.324173660242973e-6,true
-53.82416011436743,-1.1691069647946245e-5,true
-53.3238027162259,-1.5667116989768158e-5,true
-52.823445318084346,-1.5122843378718867e-5,true
-52.3230879199428,-1.0214207191063711e-5,true
-51.82273052180129,-2.338598595390761e-6,true
-51.322373123659816,6.2346803477356496e-6,true
-50.82201572551825,1.2994199674328942e-5,true
-50.321658327376696,1.5932492875493642e-5,true
-49.82130092923515,1.4179648682202477e-5,true
-49.320943531093675,8.28588725714592e-6,true
-48.82058613295209,3.5353765009482965e-8,true
-48.32022873481058,-8.130921091703308e-6,true
-47.81987133666903,-1.3859464730824967e-5,true
-47.319513938527514,-1.555129796224281e-5,true
-46.819156540386004,-1.277959420310185e-5,true
-46.31879914224444,-6.381947964282557e-6,true
-45.81844174410293,1.775591356548015e-6,true
-45.31808434596142,9.314475593655345e-6,true
-44.817726947819864,1.403229538079955e-5,true
-44.3173695496783,1.4577910336022485e-5,true
-43.81701215153679,1.0879388809869705e-5,true
-43.31665475339531,4.149550475490986e-6,true
-42.81629735525377,-3.5386302679026255e-6,true
-42.315939957112214,-9.932542909563916e-6,true
-41.81558255897069,-1.3276960247054288e-5,true
-41.31522516082917,-1.2773774310269976e-5,true
-40.81486776268766,-8.731322487361896e-6,true
-40.314510364546116,-2.420132622473381e-6,true
-39.814152966404585,4.298070539653239e-6,true
-39.31379556826304,9.491854886657376e-6,true
-38.81343817012152,1.1727516140312244e-5,true
-38.31308077198001,1.0515846393476793e-5,true
-37.81272337383848,6.450123169594716e-6,true
-37.31236597569691,9.487920487413369e-7,true
-36.81200857755537,-4.289033613203244e-6,true
-36.31165117941386,-7.859388505073199e-6,true
-35.81129378127238,-9.02017430100255e-6,true
-35.310936383130816,-7.767137870616178e-6,true
-34.81057898498926,-4.700455964306086e-6,true
-34.31022158684772,-8.028635786463609e-7,true
-33.80986418870624,2.8217120355677333e-6,true
-33.30950679056473,5.2506436983597434e-6,true
-32.809149392423166,6.029788199823178e-6,true
-32.30879199428161,5.301398051171216e-6,true
-31.808434596140103,3.6595652269959993e-6,true
-31.308077197998593,1.7913097279829635e-6,true
-30.807719799857026,1.3128656595694753e-7,true
-30.307362401715512,-1.24257732011157e-6,true
-29.807005003574,-2.4408592233796577e-6,true
-29.306647605432453,-3.509994541787422e-6,true
-28.806290207290942,-4.3146111660917474e-6,true
-28.305932809149393,-4.599521970120434e-6,true
-27.80557541100788,-4.108783145180387e-6,true
-27.305218012866334,-2.656939135265617e-6,true
-26.804860614724785,-1.8422411880464774e-7,true
-26.304503216583253,3.113705598743288e-6,true
-25.804145818441743,6.606229636042424e-6,true
-25.30378842030023,9.195377040259185e-6,true
-24.80343102215868,9.631306992638087e-6,true
-24.30307362401717,7.122296124297098e-6,true
-23.802716225875603,1.8792840391913508e-6,true
-23.302358827734093,-4.791891929008165e-6,true
-22.80200142959258,-1.092030276184932e-5,true
-22.30164403145107,-1.453831088246856e-5,true
-21.801286633309502,-1.4252371311121144e-5,true
-21.300929235167953,-9.609566533391972e-6,true
-20.800571837026443,-1.3285478006422888e-6,true
-20.300214438884968,8.61959370332616e-6,true
-19.79985704074342,1.7286244775412433e-5,true
-19.29949964260183,2.157211449871875e-5,true
-18.799142244460285,1.9446169422046057e-5,true
-18.29878484631881,1.0954459462607802e-5,true
-17.798427448177296,-1.6145779641251693e-6,true
-17.29807005003573,-1.4514785478916153e-5,true
-16.79771265189418,-2.3797250230650968e-5,true
-16.29735525375267,-2.6461676687074514e-5,true
-15.796997855611158,-2.123928882341651e-5,true
-15.296640457469648,-9.010636459543431e-6,true
-14.79628305932808,7.1489420218939824e-6,true
-14.295925661186569,2.2498148442811998e-5,true
-13.79556826304502,3.194268025239074e-5,true
-13.295210864903508,3.1890281403313217e-5,true
-12.794853466761978,2.1805674777001594e-5,true
-12.294496068620466,4.570729446609959e-6,true
-11.794138670478919,-1.4552052145403263e-5,true
-11.29378127233737,-2.9742186575008075e-5,true
-10.793423874195895,-3.637486596325503e-5,true
-10.293066476054328,-3.220922874534878e-5,true
-9.792709077912816,-1.7973487864887715e-5,true
-9.292351679771267,2.6098933405129887e-6,true
-8.791994281629757,2.3528618424085578e-5,true
-8.29163688348817,3.810187925339288e-5,true
-7.791279485346659,4.126883538041243e-5,true
-7.290922087205147,3.1639957182012985e-5,true
-6.790564689063636,1.216993014390962e-5,true
-6.290207290922087,-1.0990871990665548e-5,true
-5.78984989278052,-3.075683710220564e-5,true
-5.289492494639008,-4.1306510871754474e-5,true
-4.789135096497553,-3.9552208691992605e-5,true
-4.288777698356005,-2.582308215901962e-5,true
-3.788420300214418,-3.849312735801011e-6,true
