time,field,writeheader
-35.03536295521419,0.12420952560496872,true
-35.09964802485679,0.1149621434688472,true
-35.16393309449949,0.10535312759737517,true
-35.22821816414209,0.0954076790155481,true
-35.29250323378469,0.08515135720866494,true
-35.356788303427294,0.07461015081869712,true
-35.42107337306989,0.06381055501466425,true
-35.48535844271259,0.05277965335188774,true
-35.54964351235519,0.04154520185307675,true
-35.61392858199779,0.030135712990299598,true
-35.67821365164039,0.018580537221670274,true
-35.74249872128309,0.006909939740357493,true
-35.80678379092559,-0.004844829873635809,true
-35.87106886056829,-0.01665147734684292,true
-35.935353930210994,-0.028476614908919284,true
-35.99963899985349,-0.040285726033278756,true
-36.06392406949619,-0.05204314561917146,true
-36.12820913913879,-0.06371205734435505,true
-36.19249420878139,-0.07525450972616511,true
-36.25677927842409,-0.08663145221628116,true
-36.32106434806559,-0.09780279242296558,true
-36.38534941770819,-0.10872747530640212,true
-36.44963448735079,-0.11936358493053288,true
-36.51391955699349,-0.12966846908119392,true
-36.578204626636094,-0.13959888677823573,true
-36.64248969627869,-0.14911117842162613,true
-36.70677476592129,-0.15816145802129947,true
-36.77105983556399,-0.16670582667080522,true
-36.83534490520659,-0.17470060613870667,true
-36.89962997484919,-0.1821025911722556,true
-36.96391504449189,-0.18886931883814612,true
-37.02820011413439,-0.194959352968073,true
-37.09248518377709,-0.200332581535238,true
-37.156770253419694,-0.2049505245645574,true
-37.22105532306229,-0.20877664997668344,true
-37.28534039270499,-0.21177669458641477,true
-37.34962546234749,-0.21391898732178252,true
-37.41391053199019,-0.21517477160298745,true
-37.47819560163279,-0.215518523722072,true
-37.54248067127539,-0.2149282639961527,true
-37.60676574091799,-0.21338585743030036,true
-37.67105081056069,-0.21087730062156007,true
-37.73533588020329,-0.20739299166364472,true
-37.79962094984589,-0.2029279798726964,true
-37.86390601948849,-0.1974821922480756,true
-37.92819108913109,-0.19106063370793513,true
-37.99247615877379,-0.1836735582966254,true
-38.05676122841639,-0.17533660874865792,true
-38.12104629805899,-0.16607092201067403,true
-38.18533136770159,-0.15590319856693086,true
-38.249616437344294,-0.1448657336833073,true
-38.31390150698689,-0.13299640897751602,true
-38.37818657662949,-0.12033864303666836,true
-38.44247164627219,-0.10694130013488093,true
-38.50675671591469,-0.0928585564504013,true
-38.57104178555739,-0.07814972354071548,true
-38.63532685519999,-0.0628790292021232,true
-38.69961192484259,-0.04711535621402754,true
-38.76389699448529,-0.030931939844329646,true
-38.828182064127894,-0.01440602536740305,true
-38.892467133769394,0.002381512783280482,true
-38.95675220341199,0.01934658824313683,true
-39.02103727305469,0.03640235398899104,true
