time,current
109.54419088381772,-7.225001978624402e-8
109.55619112382249,-7.265838086648522e-8
109.5681913638273,-7.278193276428499e-8
109.58019160383206,-7.266924116969949e-8
109.5921918438369,-7.256333773387258e-8
109.60419208384162,-7.269185528377879e-8
109.61619232384648,-7.301553411318463e-8
109.62819256385129,-7.326533777545303e-8
109.64019280385605,-7.324819473639641e-8
109.65219304386089,-7.302810776576788e-8
109.66419328386566,-7.284933108291452e-8
109.6761935238705,-7.29045239834937e-8
109.68819376387532,-7.311643376308841e-8
109.70019400388009,-7.320971221635148e-8
109.71219424388488,-7.30426144931063e-8
109.72419448388965,-7.275355021745678e-8
109.73619472389449,-7.255354366243143e-8
109.74819496389924,-7.2507463982767e-8
109.76019520390408,-7.253883689082969e-8
109.77219544390891,-7.250732876331949e-8
109.78419568391368,-7.229194783344497e-8
109.79619592391852,-7.19395579384676e-8
109.80819616392326,-7.16484344715241e-8
109.8201964039281,-7.150463931848537e-8
109.8321966439329,-7.139057501271141e-8
109.84419688393767,-7.116692481016383e-8
109.85619712394248,-7.079451773222809e-8
109.86819736394725,-7.035312512568336e-8
109.88019760395208,-6.998876725823593e-8
109.89219784395685,-6.97352349803323e-8
109.90419808396169,-6.946333448566589e-8
109.91619832396651,-6.907250260592686e-8
109.92819856397128,-6.859300665330903e-8
109.94019880397612,-6.809573938196016e-8
109.95219904398084,-6.763078316434857e-8
109.96419928398568,-6.722189700058501e-8
109.97619952399045,-6.682401132109062e-8
109.98819976399527,-6.634054825280974e-8
110.0002000040001,-6.575985019253154e-8
110.01220024400487,-6.517916561534533e-8
110.02420048400971,-6.464750615647746e-8
110.03620072401448,-6.412249680286187e-8
110.04820096401929,-6.356220091888808e-8
110.0602012040241,-6.294040836733146e-8
110.07220144402886,-6.226412293951922e-8
110.0842016840337,-6.159440846377523e-8
110.09620192403847,-6.094799708311613e-8
110.10820216404328,-6.027599921318972e-8
110.12020240404804,-5.9567063874560813e-8
110.13220264405288,-5.8835563474334144e-8
110.14420288405772,-5.807284365860038e-8
110.15620312406247,-5.729098382042244e-8
110.16820336406731,-5.651547235447709e-8
110.18020360407208,-5.573297104317757e-8
110.19220384407687,-5.491738239528512e-8
110.20420408408171,-5.407396453812246e-8
110.21620432408646,-5.322004528495774e-8
110.2282045640913,-5.2351323015194484e-8
110.24020480409607,-5.1460794418202236e-8
110.2522050441009,-5.055813964012142e-8
110.26420528410567,-4.964336399796427e-8
110.2762055241105,-4.87094267874635e-8
110.28820576411533,-4.775742594929485e-8
110.30020600412008,-4.677810224203651e-8
110.3122062441249,-4.577438841299667e-8
110.32420648412966,-4.477235933339853e-8
110.33620672413448,-4.3767334557957276e-8
110.34820696413924,-4.273563420930695e-8
110.36020720414407,-4.1675730324710916e-8
110.37220744414893,-4.0591387065271324e-8
110.38420768415368,-3.949762342884036e-8
110.3962079241585,-3.84121530221965e-8
110.40820816416327,-3.731627560720222e-8
110.42020840416806,-3.618657703872895e-8
110.4322086441729,-3.5025166584636623e-8
110.44420888417767,-3.384597214791539e-8
110.4562091241825,-3.267613285876813e-8
110.46820936418726,-3.1519687549091977e-8
110.4802096041921,-3.033695026869111e-8
110.49220984419686,-2.910944208106883e-8
110.5042100842017,-2.7860693257403018e-8
110.51621032420653,-2.661782692742866e-8
110.52821056421129,-2.5392095611799706e-8
110.54021080421609,-2.4161813455115304e-8
110.55221104422085,-2.2889967316579032e-8
110.56421128422569,-2.157635133020335e-8
110.57621152423052,-2.0261764409830632e-8
110.58821176423528,-1.8980055342278132e-8
110.60021200424012,-1.7710219962680825e-8
110.61221224424487,-1.6397862097652008e-8
110.6242124842497,-1.5031328940962276e-8
110.63621272425446,-1.3650086259266497e-8
110.6482129642593,-1.2298409855811069e-8
110.66021320426411,-1.0988277542948612e-8
110.67221344426886,-9.669121803190225e-9
110.68421368427369,-8.28266777323339e-9
110.69621392427845,-6.853676146325822e-9
110.70821416428329,-5.450190712744423e-9
110.72021440428806,-4.0976326423686385e-9
110.7322146442929,-2.763415157514871e-9
110.74421488429772,-1.3802978243197773e-9
110.75621512430249,7.467138039235881e-11
110.76821536430732,1.5289723468663959e-9
110.78021560431205,2.907907055428133e-9
110.79221584431689,4.234135351038609e-9
110.80421608432171,5.596857892243001e-9
110.81621632432648,7.048688156426423e-9
110.82821656433131,8.538964753725568e-9
110.84021680433608,9.96507078274301e-9
110.85221704434092,1.1290660157205891e-8
110.86421728434567,1.2587925754163076e-8
110.8762175243505,1.3960129728608158e-8
110.8882177643553,1.541642495121317e-8
110.90021800436006,1.684787631522118e-8
110.91221824436491,1.8161702261249067e-8
110.92421848436965,1.9396782342329406e-8
110.93621872437448,2.0676817253921156e-8
110.94821896437932,2.206309385672032e-8
110.96021920438409,2.3465519601844698e-8
110.97221944438893,2.4743255590309775e-8
110.98421968439368,2.5886683248059452e-8
110.99621992439852,2.7030291621125327e-8
111.00822016440328,2.8291934945779438e-8
111.02022040440808,2.9636070056746728e-8
111.0322206444129,3.0900725344831714e-8
111.04422088441767,3.197585324610204e-8
111.0562211244225,3.2938304806084706e-8
111.06822136442727,3.397327363856363e-8
111.08022160443211,3.515967781994725e-8
111.09222184443688,3.636025399989479e-8
111.10422208444169,3.7375678895777926e-8
111.11622232444653,3.8197251435051175e-8
111.12822256445126,3.902682828646364e-8
111.1402228044561,4.003371625798372e-8
111.15222304446085,4.114679074229893e-8
111.16422328446568,4.2132780367516816e-8
111.17622352447052,4.287936947457479e-8
